category,rate,name,address,url,price_range
IT Services & Computer Repair,3.5 star rating,frequency rc,,,
"Home Decor,Antiques",4.5 star rating,usa shades,,,$$
"Lounges,Diners",3.0 star rating,myke says sold,,,$$$
Mexican,4.0 star rating,fresco mexican grill,,,$
Burgers,2.5 star rating,methanys,,,$
"Coffee & Tea,Bubble Tea,Desserts",4.0 star rating,ice tea union,,,$
"Burgers,American (New),Gastropubs",4.0 star rating,chessie credit union,,,$$
"Skin Care,Waxing,Sugaring",5.0 star rating,enhance your beauty,,,$$
Contractors,5.0 star rating,picasso inc,,,
Carpet Installation,3.5 star rating,andys carpets,,,
Toy Stores,1.5 star rating,toys r us express,,,$$$
"Hotels,Day Spas",3.5 star rating,greenbriar mall furniture,,,$$$
Peruvian,3.5 star rating,cuzco,,,$$
"Women's Clothing,Men's Clothing",4.0 star rating,cotton on,,,$
Pizza,4.0 star rating,chicago sports,,,$$
"Hair Salons,Nail Salons,Skin Care",4.5 star rating,hair pros 15,,,$$$
Optometrists,4.5 star rating,ross eye clinic,,,
Banks & Credit Unions,4.0 star rating,north state bank,,,
Seafood,4.0 star rating,phillips seafood,,,$$
Beauty & Spas,4.5 star rating,the salon at macys,,,
Restaurants,,monterey bay canners,,,
"Wineries,Beer, Wine & Spirits,Tours",5.0 star rating,grape ,,,$$
"Bartenders,Personal Chefs,Magicians",4.0 star rating,whim,,,
"Jewelry,Watches,Jewelry Repair",4.5 star rating,us jewelers,,,$
Event Planning & Services,5.0 star rating,addicted,,,
Mobile Phones,,a wireless,,,$
"Venues & Event Spaces,Cinema,Art Galleries",5.0 star rating,3-d games,,,$$
Shanghainese,3.5 star rating,shi jie you massage,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,candy depot,,,$
"Southern,American (New)",4.0 star rating,southern charm,,,$$
"Desserts,American (Traditional)",3.0 star rating,wyoming county spca,,,$$
"Bowling,Skating Rinks",3.0 star rating,ice chalet,,,
Nail Salons,3.5 star rating,supernailsspa,,,$
"Lingerie,Women's Clothing",4.0 star rating,misfortune,,,$$
Women's Clothing,3.5 star rating,tally young cosmetics,,,$$$
Mobile Phones,4.0 star rating,executive cellular - tmobile,,,$$
Jewelry,2.0 star rating,akay jewelers,,,$$
Nail Salons,4.0 star rating,90s nails,,,$
"Drugstores,Cosmetics & Beauty Supply,Convenience Stores",4.5 star rating,bay area convenience,,,$$
Framing,3.5 star rating,fast frame,,,$$
,3.5 star rating,project purr,,,
"Bakeries,Sandwiches",4.5 star rating,daily melt,,,$
Shopping Centers,2.5 star rating,pearlridge theaters,,,$$
"Makeup Artists,Hair Stylists",5.0 star rating,cleopatras hair salon,,,$$
"Car Dealers,Auto Repair,Car Rental",3.5 star rating,william e johnson,,,
"Arcades,Museums",4.5 star rating,the amusement factory,,,
Hair Removal,5.0 star rating,miracle eyebrow,,,$$
Flowers & Gifts,5.0 star rating,reeds home decor gifts,,,$$
Brasseries,4.0 star rating,dugo,,,$$$
Pizza,3.0 star rating,mystic pizza,,,$
"Women's Clothing,Men's Clothing,Home Decor",3.0 star rating,anu gifts,,,$$
"Venues & Event Spaces,Wedding Planning",4.5 star rating,lake ridge florist,,,
Shoe Stores,4.5 star rating,the shoe mill,,,$$$
Mobile Phones,2.5 star rating,att,,,$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,verizon wireless,,,$$$
Drugstores,3.5 star rating,cvs pharmacy,,,$$
"Skin Care,Cosmetics & Beauty Supply",5.0 star rating,victorias secret bathbody,,,$$
Shopping Centers,2.5 star rating,ritz cosmetics inc ,,,$$
Drugstores,3.5 star rating,longs drug,,,$
"American (New),Sandwiches",4.0 star rating,hoff family jewelers,,,$$$
Furniture Stores,4.0 star rating,leather 4 u,,,$$
"Gyms,Trainers,Yoga",3.0 star rating,energy club,,,
Dentists,4.5 star rating,ct; driving school,,,
"Party & Event Planning,Amusement Parks",3.5 star rating,darts ops,,,
Insurance,1.0 star rating,brown insurance agency,,,
"Music Venues,American (New)",3.5 star rating,afi photography,,,$$
,,sears hearing aid center- miracle ear,,,
Child Care & Day Care,5.0 star rating,nonnas,,,
"Hair Salons,Cosmetology Schools,Skin Care",4.0 star rating,cyntheas spa,,,$
Shoe Stores,4.5 star rating,just birkenstock,,,$$$
Insurance,,joandavid,,,
"Sushi Bars,Japanese,Seafood",3.5 star rating,bama fever,,,$$
"Men's Clothing,Women's Clothing,Discount Store",4.5 star rating,the valley fashion,,,$$
Chinese,4.0 star rating,green bamboo wok,,,$
"Books, Mags, Music & Video,Toy Stores,Hobby Shops",4.0 star rating,marbles the brain store,,,$$$
Airports,4.0 star rating,rcc western store,,,
Car Dealers,4.5 star rating,beshoff infiniti,,,
"Department Stores,Home Decor",3.5 star rating,tokyo japan lifestyles,,,$$
,,sp; salon,,,
"Ice Cream & Frozen Yogurt,Diners,Breakfast & Brunch",4.0 star rating,palmers candies and ice cream,,,$$
"Cafes,Desserts,Delis",3.5 star rating,conleys house of magic,,,$$
Bridal,3.5 star rating,monique’s jewelry box,,,$$$
Department Stores,1.5 star rating,sears roebuck ,,,$$
"Coffee & Tea,Japanese,Sandwiches",4.0 star rating,sakura japanese cafe,,,$
"Family Practice,Internal Medicine",4.0 star rating,masseys,,,
Eyewear & Opticians,4.5 star rating,gold hut,,,$$$
Hair Salons,2.0 star rating,touch of class,,,
Kitchen & Bath,5.0 star rating,napa kitchen,,,
"Italian,Pizza",3.0 star rating,cosimos pizza,,,$$
Middle Eastern,4.0 star rating,amc columbia 14 theatres,,,$$$
Mexican,4.0 star rating,z-teca,,,$
Dance Clubs,3.5 star rating,divas,,,$$
Sports Wear,3.5 star rating,razor concepts,,,$$$
Nail Salons,4.5 star rating,luxury nail spa,,,$$
"Greek,Mediterranean,Salad",4.0 star rating,greek kabob,,,$
"Swimming Pools,Gyms,Swimming Lessons/Schools",4.0 star rating,teejs,,,
"Shipping Centers,Notaries,Printing Services",4.0 star rating,the ups store,,,
Dance Clubs,3.5 star rating,divaa,,,$$
,,love your hair,,,
Pizza,4.5 star rating,todd wilson farms,,,$
"Steakhouses,Burgers",4.0 star rating,buffalo grill restaurant,,,$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",4.5 star rating,choice wireless,,,$$
Skin Care,3.0 star rating,kays,,,$$
Shoe Stores,4.5 star rating,morgan shoes,,,$$$
Shoe Stores,3.0 star rating,shiekh,,,$$
"Cards & Stationery,Art Supplies",4.5 star rating,unknown ink,,,$$
"Drugstores,Convenience Stores,Cosmetics & Beauty Supply",2.5 star rating,presenting the soap opera,,,$$
Shopping Centers,3.5 star rating,t-shirt kiosk,,,$$$
American (New),3.5 star rating,the store,,,$$
"Contractors,Flooring",5.0 star rating,style setter,,,
Adult,4.5 star rating,a 2 z toys,,,$$
"Tattoo,Piercing",4.5 star rating,deoreos restaurant,,,$$
"Vegetarian,Vegan,Pubs",4.0 star rating,eclipse eyewear,,,$
"Furniture Stores,Home Decor,Mattresses",4.5 star rating,surena rugs,,,$$
"Chiropractors,Sports Medicine,Massage Therapy",5.0 star rating,state of the art hearing center,,,
"Hair Salons,Day Spas",4.5 star rating,signatures,,,$$$
"Party Supplies,Costumes,Party Equipment Rentals",4.5 star rating,party makers,,,$$
Cinema,4.0 star rating,animas 10 cinema,,,
"Bars,Venues & Event Spaces",4.0 star rating,upton nails,,,$$
Psychics & Astrologers,4.5 star rating,egyptian treasures,,,
Ice Cream & Frozen Yogurt,5.0 star rating,dippin dots,,,$
"Electricians,Security Systems,Home Theatre Installation",5.0 star rating,audio cameras electronics,,,
"American (Traditional),Steakhouses",4.0 star rating,the keg steakhousebar,,,$$$
Jewelry,4.5 star rating,asap jewelry repair,,,$$
"Arts & Crafts,Museums",5.0 star rating,arts africains,,,$$
"Chinese,Asian Fusion",3.0 star rating,xino restaurant + lounge,,,$$
"Chinese,Bars",3.5 star rating,mulan,,,$$
Eyewear & Opticians,2.5 star rating,nys collection,,,$
Shoe Stores,4.5 star rating,dansk,,,$$
"Italian,Party & Event Planning",3.5 star rating,renzos cafe of wellington,,,$$
,,le chateau,,,
Airports,3.5 star rating,sun cell kauai,,,
"Japanese,Sushi Bars",4.0 star rating,hikari sushi bar,,,$$$$
"Musical Instruments & Teachers,Performing Arts",5.0 star rating,duet with music,,,$$
Hotels,4.0 star rating,homewood suites by hilton,,,$$
"Greek,Mediterranean",4.5 star rating,taverna opa,,,$$$
Cosmetics & Beauty Supply,,j beauty supply,,,
Veterinarians,4.0 star rating,the avenues,,,
Italian,3.5 star rating,medieval times dinnertournament,,,$$$
Toy Stores,4.5 star rating,little surprises,,,$$$
Mattresses,4.5 star rating,select comfort the sleep number store ,,,$$
Bakeries,4.0 star rating,kauai bakery,,,$$
Ice Cream & Frozen Yogurt,4.0 star rating,celebration ice cream,,,$$
Filipino,2.5 star rating,chowking,,,$
"Japanese,Lounges",4.0 star rating,swindlers,,,$$$
Museums,4.5 star rating,gatsbys antique center,,,
Cosmetics & Beauty Supply,4.5 star rating,perfect brow bar,,,$$
Furniture Stores,,traditions furniture,,,
Financial Services,5.0 star rating,merrill lynch,,,
Hair Salons,5.0 star rating,mega cuts,,,$$
"Women's Clothing,Men's Clothing,Used, Vintage & Consignment",4.0 star rating,ang shoes,,,$
"Breakfast & Brunch,American (New)",4.0 star rating,kemps ice cream cafe,,,$$
"American (Traditional),Steakhouses",4.0 star rating,brown derby roadhouse,,,$$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,dial n talk,,,$$$
"Home Health Care,Hospice",,amedisys home health care,,,
"Seafood,Cajun/Creole",3.5 star rating,the cajun steamer,,,$$
,,master services,,,
Jewelry,4.5 star rating,elaines hallmark,,,$$$
Bridal,4.5 star rating,dream day bridal,,,$$
"Day Spas,Massage,Skin Care",4.5 star rating,salon 2000 aveda day spa,,,$$
"Fast Food,Chicken Wings",1.0 star rating,kentucky fried chicken,,,
Grocery,4.0 star rating,giant eagle,,,$$
Women's Clothing,3.0 star rating,american one,,,$
Hotels,4.5 star rating,marines,,,$$
"Elementary Schools,Middle Schools & High Schools",4.5 star rating,city school uniforms,,,
"Electronics Repair,Mobile Phone Repair",4.5 star rating,high tech wireless,,,
Shoe Stores,4.5 star rating,sperry top-sider,,,$$
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,culture fresh,,,$$
Hair Salons,4.5 star rating,foxy lady,,,$$
"Bars,Tobacco Shops",4.5 star rating,club humidor,,,$$
"Music & DVDs,Bookstores",4.5 star rating,exclusive furs,,,$
"Shoe Stores,Sports Wear",5.0 star rating,post blue jean,,,$$
"Shopping Centers,Toy Stores",3.0 star rating,hallmark coach house gifts ,,,$$
Nail Salons,3.5 star rating,glen ivy day spa,,,$$
"Pakistani,Indian,Halal",4.0 star rating,shuzon,,,$$
"Grocery,Ethnic Food",4.0 star rating,shoyu japan,,,$$
"Used, Vintage & Consignment",4.5 star rating,hatsby accessories,,,$$
"Seafood,Live/Raw Food",4.0 star rating,clinic of chesapeake,,,$$$
"Personal Shopping,Women's Clothing,Men's Clothing",5.0 star rating,images menswear,,,$$
Health Markets,3.0 star rating,gnc - general nutrition center,,,$$$
"Gluten-Free,Fast Food,Caterers",4.5 star rating,tabasco grill,,,$
"Newspapers & Magazines,Food",5.0 star rating,signals,,,$$
"American (Traditional),Seafood,Breakfast & Brunch",3.5 star rating,san diego pier cafe,,,$$
Japanese,3.0 star rating,teppan yaki,,,$$$
"Women's Clothing,Jewelry",3.0 star rating,pretty plus,,,$
Chocolatiers & Shops,4.0 star rating,cocoa bella chocolates,,,$$$
"Cosmetics & Beauty Supply,Makeup Artists",4.0 star rating,fuchsia beauty bar,,,$$
Contractors,5.0 star rating,lawlors,,,
"Meat Shops,Sandwiches",4.0 star rating,snow cone shop,,,$
"Cosmetics & Beauty Supply,Hair Salons",5.0 star rating,fiesta hair salon,,,$$
Jewelry,5.0 star rating,mikes jewelry,,,$$
Nail Salons,3.5 star rating,ua nails,,,$$
Jewelry,5.0 star rating,shi by journeys,,,$$
Jewelry,4.0 star rating,flying lizard,,,$$
Optometrists,3.5 star rating,the vision center,,,
"Public Services & Government,Public Transportation",2.0 star rating,armed forces recruiting station,,,
"Graphic Design,Printing Services,Signmaking",5.0 star rating,sign-a-rama,,,
"Hair Salons,Day Spas",4.0 star rating,sassys nail salonspa,,,$$$
"Mexican,Caterers",3.5 star rating,toreros taqueria,,,$
Police Departments,4.0 star rating,public safety office,,,
"Greek,Mediterranean",4.5 star rating,its greek to me,,,$$$
Cosmetics & Beauty Supply,2.0 star rating,seacret spa,,,
"Pizza,Italian",4.0 star rating,stone canyon pizza,,,$$
"Skin Care,Day Spas",3.5 star rating,beauty island,,,$$
Lingerie,4.5 star rating,your secrets,,,$$$
Mobile Phones,3.0 star rating,grow nebraska,,,$$
Toy Stores,1.0 star rating,toy liquidators,,,
Department Stores,4.0 star rating,beverly hills body jewelry,,,$$$
"Indian,Pakistani",4.0 star rating,curry king,,,$$
Cosmetics & Beauty Supply,4.5 star rating,international perfumerie,,,$$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,lims health food,,,$$
Cosmetics & Beauty Supply,4.5 star rating,origins inside macys,,,$$
"Music Venues,Venues & Event Spaces,Performing Arts",4.5 star rating,urban underworld,,,$$
Desserts,4.5 star rating,marita pies,,,$
Apartments,2.0 star rating,the summer house,,,
Cafes,4.5 star rating,am cafe,,,$$
"Mini Golf,American (New),Bars",4.0 star rating,glow putt mini golf,,,$$
Hair Salons,,premier salons,,,
"Tea Rooms,Vegetarian",4.0 star rating,joy collection ii,,,$$
"Sushi Bars,Seafood,Steakhouses",4.0 star rating,harbor village cuisine,,,$$$$
Mexican,4.0 star rating,taco vida,,,$
Coffee & Tea,4.5 star rating,fefes african hair brdg ,,,$
"Art Galleries,Cultural Center",4.0 star rating,african-american art,,,$$
Mobile Phones,4.0 star rating,west central wireless,,,$$
"Ice Cream & Frozen Yogurt,Fast Food",4.5 star rating,honey treat yogurt,,,$
"Maternity Wear,Children's Clothing,Women's Clothing",4.5 star rating,kimberly boutique,,,$$$
Florists,5.0 star rating,periwinkle blue,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,rynns luggage,,,$$
,,golden silver,,,
Hobby Shops,4.0 star rating,collectibles,,,$$
Italian,3.5 star rating,villa fresh italian kitch,,,$$
Cosmetics & Beauty Supply,3.0 star rating,artlines,,,$$
"Pizza,Italian,Sandwiches",2.5 star rating,slices,,,$
"Women's Clothing,Jewelry",5.0 star rating,big day boutique,,,$$
"Men's Clothing,Formal Wear",1.0 star rating,the tux shop,,,
"Hair Salons,Hair Removal",4.5 star rating,masseys jewelers,,,$$
"Candy Stores,Chocolatiers & Shops,Flowers & Gifts",4.5 star rating,sweet emotions,,,$$
"Grocery,Health Markets",4.5 star rating,hen house hallmark,,,$$
Chiropractors,5.0 star rating,cleveland clinic,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,cribs 2 ten,,,$$
"Auto Detailing,Body Shops,Auto Customization",4.5 star rating,express customization,,,
Mobile Phones,4.0 star rating,wireless link,,,$$
,,rr; electronics,,,
"Eyewear & Opticians,Optometrists",4.5 star rating,sears  ,,,$
Yoga,4.5 star rating,lucky lotus,,,
"French,Desserts,Breakfast & Brunch",3.5 star rating,la plage,,,$$
"Watch Repair,Watches,Home Decor",3.5 star rating,watch company,,,$
"Japanese,Sushi Bars",3.0 star rating,sushi harbor,,,$$
"Performing Arts,Music Venues,Cinema",4.5 star rating,gerald peters gold mine,,,$$
Hobby Shops,4.5 star rating,game workshop,,,$$
Department Stores,4.0 star rating,the shoe dept encore shoes,,,$$$
Property Management,4.5 star rating,fidelis asset management,,,
"Auto Repair,Body Shops,Auto Detailing",5.0 star rating,agan traders,,,
"Chiropractors,Weight Loss Centers,Massage Therapy",5.0 star rating,natural form of new york,,,
Mexican,4.0 star rating,cinco de mayo,,,$
"Photographers,Talent Agencies",5.0 star rating,levis® by most,,,
"Sandwiches,Salad,Soup",3.5 star rating,panera bread bakery-cafe,,,$
Professional Services,5.0 star rating,hr; block inside sears ,,,
IT Services & Computer Repair,5.0 star rating,rp styles,,,
"Cosmetics & Beauty Supply,Nail Salons,Hair Salons",4.0 star rating,kellie burke interiors,,,$$
Wedding Planning,4.5 star rating,sugar rush,,,
"Massage,Day Spas,Makeup Artists",4.5 star rating,aqua foot massage,,,$$$
Jewelry,5.0 star rating,ben bridge jewelry,,,$
"Gyms,Yoga,Rock Climbing",4.5 star rating,planet fun,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,wireless fashion,,,$$$
"Casinos,Party & Event Planning",3.0 star rating,boulder creek events,,,
American (Traditional),4.0 star rating,lds distribution center formerly beehive clothing ,,,$$$
American (New),4.0 star rating,arrowhead village cleaner,,,$$$$
Skin Care,5.0 star rating,skin care clinic,,,$$
Eyewear & Opticians,5.0 star rating,2020 eye works,,,$$$
"Coffee & Tea,Breakfast & Brunch",4.5 star rating,two street cafe,,,$
"Jewelry,Men's Clothing,Women's Clothing",4.0 star rating,jewelery box,,,$$
"Videographers,Video/Film Production",5.0 star rating,beauty effects,,,
Japanese,4.0 star rating,kato japan,,,$$$
Tobacco Shops,3.0 star rating,cubanos cigar lounge,,,$$
Driving Schools,5.0 star rating,motorcycle rider education,,,
Art Supplies,4.5 star rating,handcrafters gifts,,,$$
"Performing Arts,Art Schools",4.0 star rating,state of tennessee,,,
Radio Stations,5.0 star rating,name game,,,
Physical Therapy,,therapeutic associates,,,
Coffee & Tea,4.5 star rating,orens daily roast,,,$
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,mc sports,,,$$
"Auto Repair,Body Shops",5.0 star rating,platinum body performance,,,
Italian,4.0 star rating,donna milano,,,$$$
Furniture Stores,4.0 star rating,statements,,,$
,,gift$mart,,,
"Candy Stores,Chocolatiers & Shops",4.5 star rating,carmel corn,,,$
Hair Stylists,5.0 star rating,hair straightener,,,$$$
Cosmetics & Beauty Supply,3.0 star rating,cleopatras perfumes,,,$$$$
Tours,4.5 star rating,riders compound,,,
"Coffee & Tea,Cafes,Breakfast & Brunch",4.0 star rating,aroma cafe,,,$
"Mobile Phones,Electronics",2.0 star rating,wireless lifestyle sprint,,,$$$
"French,Venues & Event Spaces",4.0 star rating,frogs song farm,,,$$$
"Coffee & Tea,Chocolatiers & Shops",4.5 star rating,seven strong coffee shop,,,$
"Graphic Design,Printing Services,Signmaking",5.0 star rating,sign*a*rama,,,
"Hair Salons,Makeup Artists,Waxing",5.0 star rating,nails glamorous c-1,,,$$
Sewing & Alterations,4.0 star rating,master tailer 2,,,
"Women's Clothing,Men's Clothing,Children's Clothing",3.0 star rating,williamson music prod ,,,$$
"Mediterranean,Wine Bars,Arabian",4.0 star rating,baba ghannouj,,,$$
"Bridal,Formal Wear",5.0 star rating,absolute bridal and formal wear,,,$$$
"Music & DVDs,Bookstores",4.5 star rating,abrahams leather,,,$
Cosmetics & Beauty Supply,4.5 star rating,scents of elegance,,,$$$
"Vietnamese,Venues & Event Spaces,Jazz & Blues",3.5 star rating,5wits - espionage,,,$$$
"Dry Cleaning & Laundry,Cafes,Internet Cafes",3.5 star rating,caps n more,,,$
Churches,,chinese avenue,,,
American (New),4.5 star rating,supreme fish delight,,,$$$$
"Sewing & Alterations,Dry Cleaning & Laundry",4.0 star rating,khens tailor shop,,,$
"Hair Salons,Art Galleries",4.5 star rating,issac edwards,,,$$
"Ethiopian,Jazz & Blues,Piano Bars",4.0 star rating,classy country,,,$$
"Indian,Pakistani",4.0 star rating,ambassador of india cafe,,,$
Radio Stations,3.5 star rating,neighborhood news ii,,,
"Sports Wear,Women's Clothing,Yoga",4.0 star rating,energy armor bands,,,$$$
"Car Stereo Installation,Tires",4.0 star rating,electronic zone,,,
"Men's Clothing,Women's Clothing,Home Decor",3.0 star rating,pipe dreams surf company,,,$$
"Kitchen & Bath,Home Decor",4.5 star rating,williams-sonoma grande cuisine,,,$
Dance Studios,4.0 star rating,sherries studio,,,
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,cohiba cigar lounge,,,$$
American (Traditional),3.5 star rating,canyon cafe,,,$
"Hair Removal,Skin Care",3.0 star rating,beautiful eyebrows,,,$$
Hotels,3.5 star rating,haight ashbury music ctr ,,,$$$
Jewelry,5.0 star rating,jessicas home design,,,$$
"Bikes,Sports Wear,Mountain Biking",4.0 star rating,fenders cycle,,,$$
"Libraries,Tutoring Centers,Adult Education",4.0 star rating,security - public safety,,,
"Gyms,Sports Clubs",4.0 star rating,allegro guitar classes,,,
Women's Clothing,3.5 star rating,white house black market,,,$$
Jewelry,5.0 star rating,the jewelry place,,,$$
Chinese,4.0 star rating,wok usa,,,$$
Shoe Repair,4.5 star rating,the shoe fix,,,
Burgers,4.0 star rating,eatn park,,,$$
Chiropractors,5.0 star rating,vital force,,,
"Local Flavor,Landmarks & Historical Buildings",4.0 star rating,macys holiday lane,,,
"Accessories,Men's Clothing,Women's Clothing",1.0 star rating,luxury perfume,,,$$$$
"Chinese,Food Trucks",4.0 star rating,tasty goody chinese food,,,$
Cajun/Creole,3.0 star rating,cajun grille,,,$
"Colleges & Universities,Art Schools,Art Galleries",4.0 star rating,happy art gallery,,,$$$$
,,jarman,,,
Counseling & Mental Health,5.0 star rating,dpaulo,,,
"Mexican,Food Stands",4.5 star rating,just tacos mexican grill,,,$
"General Dentistry,Cosmetic Dentists,Periodontists",3.0 star rating,proactiv - zoom systems,,,
"Art Galleries,Fashion",5.0 star rating,sec apparel ,,,$$
"Gyms,Sports Clubs",4.0 star rating,rmh studios,,,
Event Photography,5.0 star rating,photo fun,,,
"Pet Training,Pet Boarding/Pet Sitting",4.5 star rating,spoiled rotten k-9,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.0 star rating,sunshine wireless,,,$$$
"Pizza,Salad,Sandwiches",3.0 star rating,primo pizza,,,$
Jewelry,4.5 star rating,neils hallmark,,,$$
Shoe Stores,3.5 star rating,designer shoe warehouse,,,$$
Music & DVDs,4.0 star rating,underground asylum,,,$$
"Pediatric Dentists,Medical Centers",4.5 star rating,teddy bear connection,,,
,,s and n company,,,
"Southern,Chicken Wings",4.5 star rating,wings n things,,,$$
"Men's Clothing,Women's Clothing,Home Decor",3.5 star rating,t alexanders,,,$$$$
"Museums,Aquariums",4.0 star rating,safari park amusements,,,
"Mexican,Tex-Mex,Bars",2.5 star rating,chevys,,,$$
"Makeup Artists,Hair Salons",3.0 star rating,shape brow bar,,,$
Mexican,4.5 star rating,cilantros,,,$$
Beauty & Spas,3.0 star rating,perfume plus,,,$$
"Dim Sum,Szechuan",4.0 star rating,laughing fish,,,$$
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,cali lifestyle,,,$$
"Jewelry,Watches",4.5 star rating,texas jewelry,,,$$$
,,icontour,,,
Graphic Design,,printstop,,,
Coffee & Tea,4.5 star rating,aroma espresso bar,,,$
"Music Venues,Bars,American (Traditional)",3.5 star rating,steel city saloon,,,$$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,dakota watch ,,,$$
"Ice Cream & Frozen Yogurt,Juice Bars & Smoothies",3.0 star rating,red mango frozen yogurt,,,$
Nail Salons,3.5 star rating,fashion nails,,,$
"Shopping Centers,Specialty Food",4.5 star rating,carriage flower shop,,,$$
Spray Tanning,5.0 star rating,suntime tanning,,,$$
Shopping Centers,4.0 star rating,mon esprit aveda,,,$$$
Cuban,4.0 star rating,casa larios,,,$$
"Limos,Airport Shuttles",4.5 star rating,quicksilver ,,,
Heating & Air Conditioning/HVAC,,sl; gem ,,,
"Cosmetics & Beauty Supply,Nail Salons,Hair Salons",4.0 star rating,its a treat,,,$$
Jewelry,5.0 star rating,royal maui jewelers,,,$$
"Japanese,Sushi Bars",2.5 star rating,yammy sushi,,,$$
Seafood,4.0 star rating,phillips seafood buffet,,,$$$
"Parks,Landmarks & Historical Buildings",4.5 star rating,honolulu city info,,,
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,golf mill shoe repair,,,$$
"Grocery,Drugstores",3.5 star rating,nob hill foods,,,$$
"Sushi Bars,Japanese",3.5 star rating,sawa,,,$$$$
"Coffee & Tea,Desserts,Sandwiches",4.0 star rating,h harloquin,,,$$
"Furniture Stores,Mattresses",4.5 star rating,sleep train,,,$$
Massage,,massage professionals,,,
"Community Service/Non-Profit,Tutoring Centers",,teen center,,,
Massage,4.0 star rating,chinese massage,,,$
"Seafood,American (New),Live/Raw Food",3.5 star rating,reichardt cleaners,,,$$$
Tanning,4.0 star rating,shimmer,,,$$
Wholesale Stores,3.5 star rating,oak hollow jewelry and repair,,,$$
"Shopping Centers,Toy Stores",3.0 star rating,xxi forever level 4 ,,,$$
"American (New),Asian Fusion",4.5 star rating,red persimmon spa,,,$$$$
"Local Flavor,Mass Media",2.5 star rating,philly star,,,
"Dive Bars,Burgers",3.5 star rating,nutty bavarian coffee hse,,,$
"Seafood,Bars,American (Traditional)",3.5 star rating,sams cafe,,,$$
"Pubs,Belgian",4.5 star rating,garfields rest pub,,,$$
"Nail Salons,Day Spas",3.0 star rating,mirage day spa,,,$$
"Outdoor Gear,Surf Shop",4.5 star rating,blue hawaii surf,,,$$
Grocery,4.5 star rating,el mercado latino,,,$
Stadiums & Arenas,4.5 star rating,lids locker coming soon,,,
Sewing & Alterations,4.0 star rating,chois alterations,,,
"Japanese,Sushi Bars",3.5 star rating,makisu sushi,,,$$
"Hair Removal,Nail Salons,Day Spas",3.5 star rating,aya - a healthy skin experience,,,$$
French,4.0 star rating,le petite bistro,,,$$$
,3.0 star rating,althletes foot,,,
Child Care & Day Care,4.5 star rating,first friends childcare,,,
"Bakeries,Cafes",3.0 star rating,corner bakerycafe,,,$
"Music Venues,Cocktail Bars",4.0 star rating,the real crocodile,,,$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,newbury comics,,,$$
Hair Extensions,3.5 star rating,african braids,,,$$
"Local Flavor,Mass Media",2.5 star rating,the academy metro nashville public schools ,,,
"Coffee & Tea,Sandwiches,Cupcakes",4.5 star rating,tjs sandwiches,,,$
Shopping Centers,3.5 star rating,westfield management office,,,$$$
"American (New),Modern European",4.0 star rating,tessier associates,,,$$
"Florists,Bridal",5.0 star rating,joy bridal collection,,,$$
"Sewing & Alterations,Bespoke Clothing",4.0 star rating,escobar bros tailoring,,,$$
Day Spas,4.0 star rating,olivia bennet art,,,$$$
"Grocery,Health Markets",4.5 star rating,oriental mart,,,$$
Kitchen & Bath,4.0 star rating,sanko cooking supplies,,,$$
"Cards & Stationery,Art Supplies",4.5 star rating,my compulsion,,,$$
Chinese,2.0 star rating,chopsticks express,,,$
Comic Books,4.5 star rating,golden age collectibles,,,$$
Lighting Fixtures & Equipment,4.0 star rating,hot shades,,,
Newspapers & Magazines,4.5 star rating,vogue italia,,,$$
"Outdoor Gear,Surf Shop",4.5 star rating,fashion waves,,,$$
Lingerie,4.5 star rating,victorias secret and victorias secret beauty,,,$$$$
"Chocolatiers & Shops,Coffee & Tea",4.5 star rating,phillips candy house,,,$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,ono asia pacific,,,$$
Child Care & Day Care,5.0 star rating,first steps,,,
"Web Design,Marketing,Graphic Design",5.0 star rating,the next step,,,
Eyewear & Opticians,,sun shades,,,
Ice Cream & Frozen Yogurt,3.5 star rating,vallesol restaurant,,,$
Luggage,4.0 star rating,tumi boutique,,,$$$
"Latin American,Peruvian,Tapas/Small Plates",4.0 star rating,famous rotisserie,,,$$
Printing Services,4.0 star rating,a nu concept,,,
"Greek,Mediterranean",4.5 star rating,bernini,,,$$$
"Breakfast & Brunch,French,Soul Food",4.0 star rating,cafedu monde,,,$$
