category,rate,name,address,url,price_range
Ramen,3.5 star rating,tanpopo japanese,,,$$
"Smog Check Stations,Auto Repair,Oil Change Stations",4.5 star rating,chavez electronics,,,
"Chiropractors,Massage,Acupuncture",5.0 star rating,chiropractor,,,$$
"Sandwiches,Cheesesteaks,Chicken Wings",4.0 star rating,phillyboyz cheesesteaks,,,$
Adult,4.5 star rating,moa childrens boutique,,,$$
"Mobile Phones,Electronics,Internet Service Providers",2.0 star rating,verizon wireless kiosk,,,$$$
Preschools,3.5 star rating,centerpoint time,,,
Coffee & Tea,3.5 star rating,gloria jeans coffee,,,$
"Mexican,Desserts,Breakfast & Brunch",3.5 star rating,ritas italian ice custard happiness,,,$$
"Bars,Venues & Event Spaces",4.0 star rating,gotta wear shades rmu ,,,$$
"Jewelry,Watches,Jewelry Repair",5.0 star rating,bond jewelers,,,$$
"Local Flavor,Landmarks & Historical Buildings",4.0 star rating,silver village,,,
Libraries,4.0 star rating,air force recruiting center,,,
Car Rental,2.5 star rating,dollar rent a car,,,
Festivals,4.5 star rating,kays school of dance,,,
"Diners,American (Traditional)",3.5 star rating,split rock coneys,,,$$
Airlines,1.5 star rating,mid atlantic pro tel,,,
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,sports wear,,,$$
Coffee & Tea,4.5 star rating,daily grind,,,$
"Sports Wear,Women's Clothing,Yoga",4.0 star rating,kara intimates,,,$$$
Framing,5.0 star rating,native crafts,,,$$
"Hawaiian,Beer, Wine & Spirits,Asian Fusion",3.5 star rating,kuhio grille,,,$$
Discount Store,4.5 star rating,green star dollar store,,,$
"Home Cleaning,Office Cleaning",5.0 star rating,city cleaners,,,
Jewelry,1.0 star rating,goldngems,,,
Street Vendors,5.0 star rating,cs; pro sound,,,$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,john daniel footwear,,,$$$
"Cosmetics & Beauty Supply,Skin Care",4.5 star rating,100% pure,,,$$
"Nail Salons,Waxing,Skin Care",5.0 star rating,la nails,,,$
"Coffee & Tea,Breakfast & Brunch,American (New)",4.0 star rating,le pain quotidien,,,$
Massage,4.5 star rating,oriental massage,,,$$
Colleges & Universities,2.0 star rating,university of phoenix,,,
"Delis,Sandwiches,Breakfast & Brunch",4.0 star rating,dine o rama express,,,$$
"Dry Cleaning & Laundry,Cafes,Internet Cafes",3.5 star rating,cell world cart ,,,$
Mobile Phones,,premier wireless,,,
Jewelry,5.0 star rating,diamond galleria,,,$$
Tobacco Shops,3.5 star rating,newport tobacco,,,$
Sewing & Alterations,4.5 star rating,lins alterations,,,
"Child Care & Day Care,Preschools",3.5 star rating,kidspark,,,
"Colleges & Universities,Landmarks & Historical Buildings",4.0 star rating,universitees,,,
"Flowers & Gifts,Jewelry",4.5 star rating,gg,,,$$
"Pizza,Italian,Lounges",4.0 star rating,roman delight pizza,,,$$
Endodontists,5.0 star rating,crown specialties,,,
"Women's Clothing,Men's Clothing,Accessories",4.5 star rating,the sock drawer,,,$$
"Skin Care,Laser Hair Removal,Medical Spas",5.0 star rating,sweet advantages,,,$$$
"Dance Clubs,Lounges",4.0 star rating,mercer,,,$$
Korean,4.0 star rating,aria,,,$
Italian,3.0 star rating,johnny carinos italian,,,$$
Shoe Repair,4.5 star rating,boston shoe repair,,,
"Wine Bars,Lounges,French",4.0 star rating,red label hugo,,,$$
Cosmetics & Beauty Supply,3.5 star rating,spa white,,,$$
"Latin American,Cuban,Tapas/Small Plates",3.5 star rating,viera dental,,,$$
"Japanese,Sushi Bars",3.5 star rating,genki sushi usa inc,,,$$
Keys & Locksmiths,5.0 star rating,guest services and security,,,
Trainers,4.0 star rating,cleveland martial arts,,,
"Tattoo,Piercing,Jewelry",4.0 star rating,just pierce it,,,$$
"Women's Clothing,Jewelry",4.0 star rating,head over heels formals,,,$$
"Lingerie,Women's Clothing,Accessories",5.0 star rating,kitty,,,$$
Landmarks & Historical Buildings,5.0 star rating,vision windstream,,,
,,the pace group,,,
Mexican,4.0 star rating,casa puebla,,,$
"Specialty Schools,Venues & Event Spaces,Playgrounds",4.0 star rating,soft play area,,,
"Men's Clothing,Formal Wear",4.0 star rating,jos a bank,,,$$
"Sushi Bars,Japanese",3.5 star rating,osaka sushi bar,,,$$
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,bellastraps,,,$$$
Massage,5.0 star rating,chinese tui-na massage,,,$$
"Leather Goods,Sewing & Alterations",5.0 star rating,leather man,,,$$
Sewing & Alterations,5.0 star rating,embroidery plus,,,
"Desserts,Bakeries",4.5 star rating,fruit passion,,,$$
"Electricians,Lighting Fixtures & Equipment,Contractors",4.5 star rating,advance remodeling,,,
"Latin American,Peruvian",4.0 star rating,defye,,,$$
Hotels,3.5 star rating,hilton music center,,,$$$
Mexican,4.0 star rating,la fiesta brava,,,$
Optometrists,4.5 star rating,dr slater - optical,,,
Bridal,4.5 star rating,modest formal wear,,,$$
"Shopping Centers,Apartments",3.5 star rating,xtreme big brother shops urban connection,,,$$$
Jewelry,5.0 star rating,monica jewelers,,,$$$
Coffee & Tea,4.5 star rating,sixth avenue wine seller,,,$
Women's Clothing,4.5 star rating,lawrie webb,,,$$
Shopping,3.5 star rating,a dollar store,,,$
Optometrists,4.5 star rating,family focus,,,
Optometrists,3.0 star rating,optical illusions,,,
Jewelry,4.5 star rating,krugers jewelers,,,$$
Eyewear & Opticians,,sunglass world,,,
"Fabric Stores,Sewing & Alterations",4.5 star rating,custom tailor of columbia,,,$
"Shopping Centers,Specialty Food",4.5 star rating,anthonys at the old mill,,,$$
"Vietnamese,Chinese",3.5 star rating,redmond subs,,,$
Asian Fusion,,lollicup,,,
"Gift Shops,Hobby Shops",4.5 star rating,just hobbies,,,$$
"Men's Clothing,Women's Clothing,Home Decor",3.5 star rating,york furrier,,,$$$$
,,a g edwards,,,
Dry Cleaning & Laundry,4.0 star rating,chinese laundry,,,$
"Eyewear & Opticians,Accessories",4.5 star rating,distinctive eyewear,,,$$
"Acupuncture,Traditional Chinese Medicine,Fertility",5.0 star rating,blue cross blue shield,,,
Tennis,5.0 star rating,court side news,,,
Bakeries,4.5 star rating,sugar queen cupcakes,,,$$
"General Dentistry,Orthodontists,Cosmetic Dentists",5.0 star rating,great expressions dental,,,
"Local Flavor,Mass Media",2.5 star rating,wolf clan traders inc ,,,
Stadiums & Arenas,4.5 star rating,the mountain arts network,,,
"Nail Salons,Hair Removal",4.5 star rating,macy nails,,,$
Chinese,3.5 star rating,yang-kee noodle,,,$
"Life Coach,Trainers",5.0 star rating,cti mobil,,,
Women's Clothing,2.0 star rating,j jill,,,$$
"Shopping Centers,Department Stores",3.0 star rating,t-mobile sears wing ,,,$$
Apartments,,minnesot-ah!,,,
"Electronics,Mobile Phones,Hobby Shops",2.5 star rating,wireless palace,,,$$
Hair Salons,5.0 star rating,trichology salon,,,$$$$
"Movers,Self Storage",5.0 star rating,grand valley garage doors,,,
"Museums,Aquariums",4.0 star rating,freeform skate shop,,,
Antiques,5.0 star rating,paris boutique,,,$$$$
Department Stores,3.5 star rating,the rack,,,$$
Shoe Stores,4.5 star rating,shoesn more,,,$$
"Specialty Food,Desserts",4.5 star rating,lartesan,,,$$$
"Auto Repair,Motorcycle Repair,Boat Repair",4.0 star rating,repairs express,,,
Bakeries,4.0 star rating,lenox square management office,,,$$
"Japanese,Hot Pot,Buffets",3.5 star rating,tomo japan,,,$$
Public Transportation,3.5 star rating,conductors cabin,,,
"Boating,Boat Charters",5.0 star rating,heels on wheels,,,
"Limos,Tours",4.5 star rating,scuba steve,,,
"Massage,Skin Care",4.5 star rating,acussage,,,$$
Cinema,4.5 star rating,picture show theaters,,,
"Maternity Wear,Adult Education,Baby Gear & Furniture",4.0 star rating,babie me,,,$$$
Hair Salons,5.0 star rating,innovations salon,,,$$
Mexican,2.5 star rating,ninfas mexican cafe,,,$$
"Delis,Sandwiches",4.5 star rating,big town hero,,,$
Hair Salons,3.5 star rating,georges hair,,,$$$
"Auto Parts & Supplies,Auto Repair",5.0 star rating,silver star,,,
Hair Salons,4.5 star rating,style lounge,,,$$
"Performing Arts,Art Schools",4.0 star rating,wallace theaters,,,
"Women's Clothing,Men's Clothing",3.0 star rating,furnish 123,,,$
"Vietnamese,Sandwiches",4.5 star rating,kennys hawaiian express,,,$
Banks & Credit Unions,3.5 star rating,coast central credit union,,,
"Golf,Venues & Event Spaces",3.5 star rating,golf ranch,,,
"Steakhouses,Brazilian,Buffets",4.0 star rating,blakes seafood rest bar,,,$$$
Pizza,4.0 star rating,pagliacci pizza,,,$$
"Thrift Stores,Used, Vintage & Consignment",3.5 star rating,the salvation army,,,$$
Food Trucks,4.0 star rating,johnnys yogurt,,,$$
"Beer, Wine & Spirits",4.5 star rating,total beverage,,,$$
"Hair Stylists,Blow Dry/Out Services",5.0 star rating,wildflower aveda salon,,,$$
"Home Decor,Cards & Stationery",4.5 star rating,the greeting shoppe,,,$$
Nightlife,,albertos mexican food ,,,
"Pilates,Yoga",5.0 star rating,vibe,,,
Jewelry,4.5 star rating,exclusive jewelry and gifts,,,$$
American (New),4.5 star rating,ipc security services,,,$$$$
"Used, Vintage & Consignment,Children's Clothing",4.0 star rating,kids for less,,,$
"French,Burgers,Creperies",4.5 star rating,f p journe,,,$$
"Pizza,Italian",4.0 star rating,bravo! cucina italiana,,,$$
"Lighting Fixtures & Equipment,Electricians",4.5 star rating,pure integrity,,,
"Lingerie,Bridal",4.5 star rating,scandal fashion,,,$$$
"Sushi Bars,Japanese",4.5 star rating,pink,,,$$$$
Mexican,4.0 star rating,san felipes cantina,,,$
"Flowers & Gifts,Coffee & Tea,Bookstores",4.0 star rating,coastal wireless,,,$
"Tattoo,Piercing,Jewelry",4.5 star rating,earrings and things,,,$$
Face Painting,,unique art,,,
Pet Stores,,just dogs gourmet,,,
Cosmetics & Beauty Supply,3.5 star rating,perfume de paris,,,$$
"Lounges,Tapas Bars,Cocktail Bars",4.0 star rating,cielo wine bar,,,$$
Pet Stores,4.5 star rating,luna bean,,,
Men's Clothing,4.5 star rating,essential menswear,,,$$
Local Services,2.0 star rating,suddenlink,,,
Eyewear & Opticians,3.5 star rating,nys,,,
"Lounges,Venues & Event Spaces",4.0 star rating,the venue,,,$$
"American (Traditional),Cheesesteaks",4.0 star rating,dangelo sandwich shops,,,$
"Cards & Stationery,Children's Clothing",4.5 star rating,hops hallmark,,,$$
General Dentistry,4.5 star rating,foothill orthodontics,,,
"Pet Stores,Pet Groomers",3.0 star rating,petco,,,
Shopping Centers,3.0 star rating,jcpenney beauty salon,,,$$
"Limos,Airport Shuttles,Tours",4.5 star rating,cool ride,,,
Nail Salons,4.0 star rating,ng nails,,,$$
"Real Estate Services,Real Estate Agents",4.0 star rating,remax gold,,,
Banks & Credit Unions,2.0 star rating,california national bank,,,
"Flooring,Contractors",5.0 star rating,concept,,,
"American (New),Sandwiches,Steakhouses",4.0 star rating,aeexa philly steak,,,$$
"Shoe Stores,Men's Clothing",4.5 star rating,shoe lounge,,,$$$
Sports Wear,4.0 star rating,uthreads,,,
"Beaches,Surfing",4.0 star rating,bikini style ocean drive,,,
"Coffee & Tea,Bagels,Juice Bars & Smoothies",4.5 star rating,n y shades,,,$
"Women's Clothing,Bridal",5.0 star rating,san francisco shirt ,,,$$$
"Cosmetics & Beauty Supply,Nail Salons,Hair Salons",4.0 star rating,leeann chin,,,$$
Japanese,3.0 star rating,hana grill,,,$
"Bridal,Gift Shops,Trophy Shops",5.0 star rating,personalized gifts,,,$
"Women's Clothing,Accessories,Cosmetics & Beauty Supply",4.0 star rating,hongs cap,,,$$$$
"Jewelry,Watches",4.5 star rating,belle jewelers,,,$$
Festivals,3.0 star rating,state fair,,,
"Eyewear & Opticians,Ophthalmologists,Optometrists",1.0 star rating,jcpenney optical,,,
Florists,4.5 star rating,bud shop,,,$$
Mexican,4.0 star rating,los cabos,,,$$
Barbeque,4.0 star rating,rotisserie works,,,$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,naked edge cutlery,,,$$$
"Performing Arts,Music Venues,Cinema",4.5 star rating,hi-score video games,,,$$
"Mexican,Breakfast & Brunch",4.0 star rating,modellia,,,$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,mr pretzel,,,$
"Trainers,Boot Camps",5.0 star rating,survival fitness,,,
"Dim Sum,Cantonese",3.5 star rating,dynasty court,,,$$$
Hair Salons,4.0 star rating,moda,,,$$
"Skin Care,Hair Removal,Medical Spas",4.5 star rating,image nation,,,$$
"Women's Clothing,Accessories,Bridal",3.0 star rating,camille la vie,,,$$
"Women's Clothing,Art Galleries,Venues & Event Spaces",4.5 star rating,mode,,,$$$
Museums,4.0 star rating,roberts cowboy,,,
Steakhouses,4.0 star rating,dr jeffrey butcher optometrist pearle vision,,,$$$$
Shoe Repair,4.5 star rating,the shoe doctor,,,
Toy Stores,3.5 star rating,go! games,,,$$
"Business Law,Real Estate Law,Legal Services",5.0 star rating,green valley council,,,
Antiques,2.5 star rating,black and gold shop,,,
Thai,4.0 star rating,thai box,,,$
Jewelry,4.5 star rating,jewel palace,,,$$
"Spanish,Tapas/Small Plates",4.0 star rating,100 montaditos,,,$$$
Flowers & Gifts,,cabin fever,,,
Real Estate Agents,5.0 star rating,home builders assoc ,,,
"Local Flavor,Mass Media",2.5 star rating,925 gemz,,,
Insurance,3.0 star rating,nationwide insurance,,,
"Accessories,Women's Clothing",4.0 star rating,ann taylor loft,,,$$$
Aquarium Services,4.5 star rating,russos pets,,,
"Festivals,Pop-up Shops",4.5 star rating,urban nation,,,$$
Pubs,4.0 star rating,paint slingers,,,$
"Women's Clothing,Men's Clothing",4.5 star rating,tse cashmere,,,$$$$
"Venues & Event Spaces,Museums",4.5 star rating,curious kids,,,
Mobile Phones,,speed wireless,,,
Public Services & Government,4.5 star rating,mall security office,,,
"Grocery,Beer, Wine & Spirits",4.0 star rating,trader joes,,,$$
Shopping Centers,3.5 star rating,squires formal wear,,,$$
"Beer, Wine & Spirits",,price rite,,,
Shopping Centers,3.5 star rating,p s aeropostale,,,$$$
"Lounges,Cocktail Bars",4.0 star rating,alchemists,,,$$
Shopping Centers,4.0 star rating,fashion time the time store,,,$$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,shuckers,,,$$
Coffee & Tea,3.5 star rating,cafe espresso,,,$
"Hair Extensions,Hair Stylists",4.5 star rating,creative touch-hair salon,,,$$$
"Amusement Parks,Mini Golf,Arcades",3.5 star rating,family fun center,,,
Nail Salons,3.5 star rating,nail lovers,,,$
Coffee & Tea,4.5 star rating,boston common seating area,,,$
"Japanese,Bars",4.5 star rating,yen sushikaraoke,,,$$$$
Nurseries & Gardening,4.0 star rating,wegmans,,,$$
"Florists,Bridal",5.0 star rating,somethings blooming,,,$$
"Men's Clothing,Women's Clothing,Accessories",3.5 star rating,hollywood hat lounge,,,$$$
"Candy Stores,Bakeries",4.0 star rating,candy basket ,,,$$
Jewelry,4.5 star rating,ks jewelers,,,$$
"Seafood,Fish & Chips",4.0 star rating,skipjacks,,,$$
Men's Clothing,4.0 star rating,scrub hut,,,$$
Shopping,5.0 star rating,kooky,,,$$
Mexican,3.5 star rating,tonys mexican food,,,$$
Musical Instruments & Teachers,1.5 star rating,serramonte music,,,$$
Sandwiches,4.5 star rating,sammi kay gifts,,,$$
Chiropractors,5.0 star rating,weve got your back,,,
Coffee & Tea,4.5 star rating,sumatra,,,$
Shopping Centers,4.0 star rating,new people,,,$$$
"American (New),Modern European,Breakfast & Brunch",4.0 star rating,income tax brad morrison,,,$$$
"Gyms,Swimming Lessons/Schools,Child Care & Day Care",4.0 star rating,kids care club,,,
"Sewing & Alterations,Dry Cleaning & Laundry",4.0 star rating,universal tailors,,,$
Airlines,2.0 star rating,skyway satellite,,,
Insurance,4.5 star rating,florida health,,,
"Party & Event Planning,Caterers",5.0 star rating,rippie world,,,
Barbers,4.0 star rating,dc barber shop,,,$$
"American (New),Breakfast & Brunch",4.0 star rating,5th avenue bistro,,,$$$
"Burmese,Vegetarian",4.0 star rating,southgate plaza jewelers,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,registry of motor vehicles dmv ,,,$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,perfume city,,,$$
"Chiropractors,Massage",5.0 star rating,healthy performance,,,$$
Jewelry,5.0 star rating,perfect diamonds,,,$$
Nail Salons,4.0 star rating,mandara nail salon,,,$$
Chocolatiers & Shops,4.0 star rating,lindt chocolate,,,$$$
Ice Cream & Frozen Yogurt,3.5 star rating,tutti frutti frozen yogurt,,,$
Cinema,4.0 star rating,movies 5,,,
"Women's Clothing,Accessories",4.0 star rating,miller shoes,,,$$
Parks,4.5 star rating,fun junction,,,
"Comic Books,Newspapers & Magazines",4.0 star rating,americas kids store,,,$$
"Spanish,Tapas Bars,Basque",3.5 star rating,barcelona tapas bar,,,$$
Cinema,4.0 star rating,movies 8,,,
Public Services & Government,4.0 star rating,george mason mortgage,,,
Photographers,5.0 star rating,snaps photo,,,
"Shoe Stores,Sports Wear",5.0 star rating,asics,,,
"Women's Clothing,Children's Clothing",3.0 star rating,red 21,,,$$
Contractors,,hanley construction,,,
Hotels,4.5 star rating,riz cosmetic eye boutique,,,$$$$
Seafood,4.0 star rating,mitchells fish market,,,$$
Moroccan,4.0 star rating,dr tavel vision center,,,$$$
"Pizza,Italian",4.0 star rating,goldenway,,,$
Mobile Phones,2.5 star rating,sprint store by t-cellular,,,$$$$
Public Transportation,3.5 star rating,northeast regional kids,,,
Cosmetics & Beauty Supply,4.5 star rating,perfumes 4 u,,,$$$
Toy Stores,4.5 star rating,my favorite toys,,,$$$
Fruits & Veggies,4.0 star rating,farmers daughter,,,$$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,wireless4u,,,$$
"Dance Clubs,Senegalese",4.0 star rating,margarita mamas,,,$$
"Women's Clothing,Jewelry",5.0 star rating,fashion avenue,,,$$
"American (Traditional),Dive Bars",4.0 star rating,j b dawsons restaurant and bar,,,$
"Skin Care,Hair Removal,Medical Spas",4.5 star rating,wow brows,,,$$
"Web Design,Marketing",5.0 star rating,tag team training,,,
"Arts & Crafts,Flowers & Gifts",4.5 star rating,elements of earth,,,$$
"Japanese,Hot Pot,Fondue",3.5 star rating,suki japan,,,$$
"Photographers,Graphic Design",,cb photography,,,
Chinese,2.5 star rating,panda inn,,,$
"Skin Care,Massage",3.0 star rating,envy,,,$$
"Jewelry,Watches,Watch Repair",4.5 star rating,city jewelers,,,$$
"Nail Salons,Hair Removal",4.0 star rating,ella bella,,,$$
Luggage,4.0 star rating,selections luggage,,,$$$
"Trainers,Pilates,Yoga",4.0 star rating,d grant limited,,,
"Chinese,Vietnamese",4.0 star rating,nothing but noodles,,,$
Barbeque,4.0 star rating,texas bbq,,,$$
Shopping Centers,3.5 star rating,t-mobile kiosk ,,,$$$
Shipping Centers,1.5 star rating,dream tracers,,,
"Laser Eye Surgery/Lasik,Ophthalmologists,Optometrists",4.5 star rating,lasikplus vision center,,,
Pizza,2.5 star rating,round table pizza,,,$$
Thrift Stores,4.0 star rating,rtx: rage tees and extras,,,$
"Juice Bars & Smoothies,Sandwiches,Salad",3.5 star rating,evolution,,,$$
"Mexican,Tex-Mex",3.5 star rating,muchas gracias mex food,,,$
"Family Practice,Internal Medicine",5.0 star rating,shu,,,
"Tattoo,Art Galleries",5.0 star rating,natural touch salon,,,$$$
Cosmetics & Beauty Supply,4.5 star rating,fragrance world,,,$$$
Cards & Stationery,3.5 star rating,annies gift corner,,,$$
"Session Photography,Event Photography",,forever photography,,,
Hair Salons,4.5 star rating,shi,,,$
"Building Supplies,Hardware Stores",3.5 star rating,davelle,,,$$$
Coffee & Tea,4.5 star rating,boost mobile kiosk ,,,$
Contractors,,legacy,,,
Pretzels,3.5 star rating,auntie annes® pretzels,,,$
"Party Supplies,Costumes,Art Supplies",4.0 star rating,celebrations party shop,,,$
"Music Venues,Bars",3.5 star rating,delin massage,,,$$
"Sushi Bars,Japanese,Music Venues",4.0 star rating,saga steak house and sushi bar,,,$$
Cosmetics & Beauty Supply,3.5 star rating,cosmetic company,,,$$
Fast Food,2.5 star rating,carls jr green burrito,,,$
"Auto Repair,Body Shops",4.5 star rating,vije performance,,,
Coffee & Tea,3.5 star rating,ginnys cookies,,,$
Banks & Credit Unions,2.5 star rating,hawaii national bank,,,
Eyewear & Opticians,5.0 star rating,sunglass hut fashion ,,,$$$
"Sushi Bars,Japanese",4.0 star rating,amc plaza bonita 14,,,$$
Mexican,4.0 star rating,la plaza tapatia,,,$
"Motorcycle Dealers,Motorcycle Repair",5.0 star rating,hardcore 101,,,
"Austrian,Bars",4.5 star rating,sun classy,,,$$
Luggage,5.0 star rating,purses nmore,,,$$
Jewelry,5.0 star rating,gold touch,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,desinger time,,,$$
"Jewelry,Accessories",4.5 star rating,bijoux collections,,,$$
"Performing Arts,Opera & Ballet",4.5 star rating,moon dancer,,,
Coffee & Tea,4.5 star rating,whispers coffee and tea,,,$
"Fashion,Eyewear & Opticians",3.5 star rating,oakley “o” store,,,$$$
Barbers,4.5 star rating,style of man,,,$$
"Real Estate Services,Real Estate Agents",5.0 star rating,available for lease,,,
Indian,4.0 star rating,screamers,,,$$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,bloomingdales ,,,$$$
"Mobile Phones,Electronics,Internet Service Providers",2.5 star rating,cellular center-verizon,,,$$
Creperies,4.0 star rating,best of miami,,,$$
Sports Wear,4.5 star rating,hat world - lids,,,$$$
General Dentistry,1.5 star rating,american nurses assoc ,,,
"Shoe Stores,Accessories",,patrizia-marrone,,,
Shopping Centers,3.5 star rating,banana moon sunwear,,,$$
"Fish & Chips,Seafood",3.5 star rating,h salt fishchips,,,$
,,acom solutions,,,
"Rehabilitation Center,Occupational Therapy,Physical Therapy",2.5 star rating,pines rehabilitation,,,
"Electronics Repair,Mobile Phone Repair",4.5 star rating,sprint best com west ,,,
Sewing & Alterations,4.5 star rating,modelles custom tailors,,,
Bookstores,4.5 star rating,joyce leslie,,,$$
"Wedding Planning,Musicians",5.0 star rating,fantasy entertainment,,,
"Accessories,Hats",4.5 star rating,walking model,,,$$
"Museums,Venues & Event Spaces,Tours",4.5 star rating,armed forces recruiting navy ,,,
Chinese,4.0 star rating,mu-shus,,,$$
Luggage,4.0 star rating,luggage at sunset,,,$
Chinese,3.5 star rating,hubee ds,,,$
"Acupuncture,Massage",5.0 star rating,oriental chi,,,$$
"Greek,Mediterranean",3.5 star rating,gyro shack,,,$$
"Massage,Yoga",4.5 star rating,bodymind spa,,,$$
,,acies engineering,,,
Jewelry,,la femme,,,
Nail Salons,3.5 star rating,c j nails,,,$$
Auto Repair,4.5 star rating,ez lube,,,
"Watches,Watch Repair",4.5 star rating,watch solutions,,,$
Boating,5.0 star rating,the dolphin,,,
"Brazilian,Steakhouses",4.0 star rating,pampos,,,$$$
Shoe Stores,1.0 star rating,kicks,,,$
"Fondue,German",3.5 star rating,creme da la creme,,,$$$
"Tattoo,Piercing,Jewelry",4.5 star rating,cash n gold,,,$$
"Jewelry,Bridal",4.5 star rating,mesa jewelers,,,$$$
Sporting Goods,2.5 star rating,campus den,,,$$
Ice Cream & Frozen Yogurt,3.5 star rating,coldstone creamery,,,$
"American (New),Japanese",4.0 star rating,gemmas jewelers,,,$$$$
Cooking Schools,5.0 star rating,hands on,,,
"Delis,Sandwiches",4.5 star rating,lennys deli,,,$$
"Hotels,Resorts,Vacation Rentals",3.5 star rating,unique security,,,$$
"Men's Clothing,Women's Clothing,Leather Goods",3.5 star rating,gucci,,,$$$$
"Bakeries,Delis",4.0 star rating,crown bakery,,,$
Hair Extensions,,salmas,,,
"Tattoo,Piercing,Jewelry",4.5 star rating,karat gallery,,,$$
Discount Store,4.0 star rating,super dollar,,,
"Fashion,Eyewear & Opticians",3.5 star rating,sgh - sunglass hut international,,,$$$
Chinese,3.5 star rating,be kwons koi fusion,,,$
"Bakeries,Desserts",4.5 star rating,candle light bakery,,,$$
French,4.0 star rating,jacqueline ,,,$$$
"Seafood,Food Trucks,Sandwiches",3.5 star rating,fosters clambake,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",3.5 star rating,luggage xl,,,$$
American (New),4.0 star rating,tin fish at partridge creek,,,$$$
"Coffee & Tea,Food Stands",4.0 star rating,smart world,,,$$
Hair Salons,4.5 star rating,image beauty salon,,,$
"French,American (Traditional)",4.0 star rating,johnny bruscos,,,$$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,movie trading company,,,$$
Shoe Stores,5.0 star rating,traffic shoes,,,$$
"Bakeries,Delis,Caterers",4.0 star rating,woodys mini donuts,,,$$
"Pizza,Italian",4.5 star rating,operation troop appreciation,,,$$
"Music Venues,Venues & Event Spaces",4.5 star rating,jims pianos,,,$$
Sandwiches,2.5 star rating,rollerz,,,$
Cinema,3.0 star rating,amc movie hotline,,,
"Indian,Lounges",3.0 star rating,beltway cleaners,,,$$
Accessories,4.0 star rating,for love,,,$
Shopping Centers,3.0 star rating,mcm ice,,,$$
"Local Flavor,Mass Media",2.5 star rating,ricks cyber cafe,,,
"Real Estate Agents,Real Estate Services",5.0 star rating,reo smart furniture store,,,
"Sushi Bars,Japanese",4.5 star rating,pink zebra,,,$$$$
Jewelry,2.0 star rating,zales ,,,$$$
Sports Wear,3.5 star rating,sports fever,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,recreation equip  rei ,,,$$
"Mediterranean,Sandwiches",4.0 star rating,great wraps,,,$
"Shopping Centers,Specialty Food",4.5 star rating,college mall management office,,,$$
Nail Salons,4.0 star rating,v nails,,,$$
"Financial Advising,Investing",5.0 star rating,edward d jones ,,,
"Beer, Wine & Spirits",4.5 star rating,1 stop beverage,,,$$
Florists,5.0 star rating,as gifts,,,$$
Chinese,2.5 star rating,wok express,,,$
"Brazilian,American (New)",4.5 star rating,rio restaurant,,,$
"Music Venues,Venues & Event Spaces",4.5 star rating,jefferson hall,,,$$
"Indonesian,Singaporean",4.0 star rating,burger king out parcel ,,,$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,sweet,,,$
"Museums,Venues & Event Spaces",4.5 star rating,hollandia,,,
Internet Service Providers,4.0 star rating,sonic,,,
Cheese Shops,4.5 star rating,smoothie plus,,,$$
"Men's Clothing,Women's Clothing,Books, Mags, Music & Video",4.5 star rating,go fish clothing,,,$$
Travel Services,4.5 star rating,lecce shoes,,,
Pediatricians,5.0 star rating,pediatric day care,,,
"Burgers,American (New)",4.0 star rating,super fries,,,$
"Eyewear & Opticians,Optometrists",3.5 star rating,sterling optical,,,$$
Dim Sum,2.5 star rating,imperial gardens,,,$$
"Italian,Pizza",4.0 star rating,la piazza,,,$$
Dry Cleaning & Laundry,3.0 star rating,marketplace cleaners,,,
"Grocery,Convenience Stores",3.5 star rating,bestway rental,,,$$
Gyms,4.0 star rating,locker room legends,,,
"Juice Bars & Smoothies,Ice Cream & Frozen Yogurt,Cafes",4.5 star rating,big island smoothies,,,$
Festivals,4.0 star rating,renegade,,,
Coffee & Tea,4.0 star rating,coffee bean and tea leaf,,,$
"Breakfast & Brunch,French",4.0 star rating,dr fracisco pastor,,,$$
"Pizza,Italian",4.0 star rating,italian village pizza,,,$$
"Men's Clothing,Women's Clothing",3.5 star rating,classic for ladies,,,$$$
Accountants,5.0 star rating,professional accounting,,,
"Chocolatiers & Shops,Desserts",4.5 star rating,charles chocolates,,,$$
"Women's Clothing,Swimwear",5.0 star rating,in style suits,,,$$$
"Bars,American (Traditional),Tobacco Shops",3.5 star rating,twins smoke shop,,,$$
