	77	new_id	old_id	mall	county	usps	geoid	INTPTLAT	INTPTLONG	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent	 accessories	beauty products	books and digital media	candles	cellular accessories	children's apparel	children's clothing	children's footwear	chocolates	clothing	clothing & shoes	coffee	consumer electronics	cookies	denim	department store	diamonds	disney	eyewear	fasion wholesale	footwear	furniture	girl's clothing	guest services	hair care	headwear	home furnishings	ice cream	jewelry	makeup	maternity clothing	mattress	men's clothing	men's gifts	nutritional supplements	perfume	personalized gifts	photography	plus size clothing	restaurant	shoes	skincare	sporting goods	sports apparel	sports clothing	stuffed animals	telecommunication	video games	women's clothing	women's handbags	women's jewelry	women's shoes
337	0	337	383	gadsden mall	Etowah County	alabama	1055	34.047638	-86.03442	104430	47454	1385618994	35322991	534.991	13.638	2.6	41.7	38.8	40.2	15.8	0.4	0.6	15.1	68.3	51.5	48.5	31.7	88.6	1.9	80.3	11.6	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0
338	1	338	384	gaithersburg square	Lake County	indiana	18089	41.472239	-87.374337	496005	208750	1292303671	330480308	498.961	127.599	2.3	38.8	35.9	37.4	13.3	0.3	1.2	25.9	67.8	51.7	48.3	32.2	90.1	5.8	64.4	9.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
339	0	339	385	gaitway plaza	Marion County	florida	12083	29.202805	-82.0431	331298	164050	4103955681	202185444	1584.546	78.064	4.3	48.6	46.0	47.3	25.8	0.4	1.3	12.3	67.2	52.0	48.0	32.8	84.0	2.9	81.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340	0	340	386	gallatin valley mall	Gallatin County	montana	30031	45.535559	-111.173443	89513	42289	6740934490	76086709	2602.689	29.377	3.0	33.4	31.8	32.5	9.5	0.9	1.1	0.3	58.2	48.1	51.9	41.8	86.4	0.7	95.1	8.9	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
341	0	341	387	galleria	Ramsey County	north dakota	38071	48.265551	-98.737329	11451	5615	3073936800	295415855	1186.854	114.061	0.9	44.5	41.1	43.0	18.1	8.7	0.4	0.4	60.7	50.3	49.7	39.3	88.2	0.2	87.7	8.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
342	0	342	388	galleria at crystal run	Orange County	new york	36071	41.40241	-74.306252	372813	137025	2102256780	69822194	811.686	26.959	2.2	38.2	34.8	36.6	11.0	0.5	2.4	10.2	72.6	50.0	50.0	27.4	91.9	6.6	77.2	7.4	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	3.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0
343	1	343	389	galleria at pittsburgh mills	Allegheny County	pennsylvania	42003	40.46892	-79.98092	1223348	589201	1890884266	37418903	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	8.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	5.0	0.0	1.0	0.0
344	0	344	390	galleria at tyler	Orange County	california	6059	33.675687	-117.777207	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	12.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	6.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	4.0	1.0	1.0	0.0
345	0	345	391	galleria dallas	Dallas County	texas	48113	32.766987	-96.778424	2368139	943257	2256602704	96696353	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9	1.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	17.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
346	0	346	392	gallery at south dekalb	DeKalb County	georgia	13089	33.770661	-84.226343	691893	304968	693033963	9220158	267.582	3.56	3.8	35.6	32.9	34.3	9.0	0.4	5.1	54.3	59.4	52.1	47.9	40.6	89.1	4.5	33.3	12.8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0
347	0	347	393	garden city center	Kent County	rhode island	44003	41.67775	-71.576314	166158	73701	436484769	50750734	168.528	19.595	1.6	44.3	40.9	42.7	15.7	0.3	2.0	1.4	63.7	51.9	48.1	36.3	93.1	1.0	93.4	8.5	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0
348	0	348	394	gateway fashion mall	Los Angeles County	california	6037	34.196397999999995	-118.261862	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349	0	349	395	gateway mall	Lane County	oregon	41039	43.928276	-122.897678	351715	156112	11792524334	437051225	4553.1190000000015	168.74599999999995	2.0	40.5	37.4	39.0	15.0	1.2	2.4	1.0	59.6	50.8	49.2	40.4	93.5	2.8	88.3	4.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
350	1	350	396	gateway shopping center	Travis County	texas	48453	30.239513	-97.69127	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
351	0	351	397	genesee valley center	Genesee County	michigan	26049	43.02107700000001	-83.706372	425790	192180	1649763682	32658914	636.977	12.61	3.1	39.7	37.1	38.5	13.7	0.5	0.9	20.7	66.0	51.8	48.2	34.0	88.0	0.7	74.5	13.5	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	2.0
352	0	352	398	geneva commons	Kane County	illinois	17089	41.939594	-88.42804	515269	182047	1346943286	10730649	520.058	4.143	2.6	35.4	33.5	34.5	9.6	0.6	3.5	5.7	75.3	50.2	49.8	24.7	93.6	13.0	74.6	8.7	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	7.0	1.0	0.0	0.0
353	0	353	399	georgia square	Clarke County	georgia	13059	33.952234000000004	-83.36713	116714	51068	308727523	4752204	119.2	1.835	4.1	25.7	26.1	25.9	8.5	0.2	4.2	26.6	48.5	52.5	47.5	51.5	88.9	4.9	61.9	10.6	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	10.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0
354	0	354	401	glenbrook square	Allen County	indiana	18003	41.091855	-85.07223	355329	152184	1702419942	7028819	657.308	2.714	2.6	36.4	34.3	35.3	11.9	0.4	2.7	11.7	65.9	51.3	48.7	34.1	90.6	2.9	79.3	12.5	0.0	1.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	17.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	8.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	5.0	0.0	2.0	1.0
355	0	355	402	glendale galleria	Los Angeles County	california	6037	34.196397999999995	-118.261862	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	17.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0
356	0	356	403	gloster creek village	Amite County	mississippi	28005	31.203933000000006	-90.795542	13131	6635	1890950982	3877858	730.1	1.497	0.8	44.9	42.4	43.7	18.2	0.2	0.1	41.3	67.9	51.5	48.5	32.1	80.6	0.2	57.7	9.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
357	0	357	404	glynn place	Glynn County	georgia	13127	31.212746000000006	-81.496517	79626	40716	1087155362	428629840	419.753	165.495	4.6	40.7	38.0	39.4	15.0	0.3	1.2	26.0	66.9	52.5	47.5	33.1	78.0	3.0	67.6	18.8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
358	0	358	405	gm renaissance center	Newport News city	virginia	51700	37.075978000000006	-76.52171899999998	180719	76198	177967764	131476125	68.714	50.76300000000001	2.5	34.1	30.7	32.3	10.6	0.5	2.7	40.7	63.5	51.7	48.3	36.5	92.7	2.7	49.0	7.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
359	0	359	406	golden east crossing	Nash County	north carolina	37127	35.965945	-77.987555	95840	42286	1399646368	6118092	540.4069999999998	2.362	2.6	41.3	38.4	39.9	14.0	0.7	0.8	37.2	68.2	51.7	48.3	31.8	89.3	3.8	55.9	11.6	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
360	0	360	407	golden triangle mall	Denton County	texas	48121	33.205005	-97.119046	662614	256139	2275129231	193070701	878.432	74.545	1.8	33.5	32.3	33.0	6.9	0.7	6.6	8.4	69.9	50.8	49.2	30.1	93.8	6.3	75.0	9.3	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
361	0	361	408	golf mill shopping center	Cook County	illinois	17031	41.894294	-87.645455	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
362	0	362	409	governor's square	Leon County	florida	12073	30.45931	-84.2778	275487	124136	1727138746	90486851	666.852	34.937	2.7	30.5	28.8	29.6	9.4	0.3	2.9	30.3	54.9	52.4	47.6	45.1	89.4	1.2	63.0	11.7	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	1.0	1.0	1.0
363	0	363	410	governor's square mall	Montgomery County	tennessee	47125	36.500354	-87.380887	172331	70098	1396461566	12050596	539.177	4.6530000000000005	3.3	30.9	29.2	30.0	8.0	0.6	2.1	19.1	71.6	51.0	49.0	28.4	90.8	2.4	71.0	11.7	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	16.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
364	1	364	411	grand central mall	Wood County	west virginia	54107	39.211679	-81.515928	86956	40215	948607826	27212735	366.26	10.507	2.0	43.4	40.9	42.2	16.9	0.2	0.5	1.1	66.3	51.8	48.2	33.7	90.9	0.2	96.4	8.1	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	1.0	0.0
365	0	365	412	grand central terminal	New York County	new york	36061	40.776557	-73.970174	1585873	847090	59126033	27873331	22.829	10.762	4.4	36.8	36.0	36.4	13.5	0.5	11.3	15.6	40.4	53.1	46.9	59.6	90.2	11.1	57.4	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366	0	366	414	grand teton mall	Bonneville County	idaho	16019	43.39517100000001	-111.621878	104234	39731	4833116989	89506629	1866.077	34.559	2.6	32.4	31.0	31.7	10.9	0.8	0.8	0.6	73.1	50.1	49.9	26.9	92.2	5.1	90.6	9.4	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0
367	0	367	417	grapevine mills	Denton County	texas	48121	33.205005	-97.119046	662614	256139	2275129231	193070701	878.432	74.545	1.8	33.5	32.3	33.0	6.9	0.7	6.6	8.4	69.9	50.8	49.2	30.1	93.8	6.3	75.0	9.3	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	2.0	1.0
368	0	368	418	great lakes crossing	Oakland County	michigan	26125	42.660452	-83.38421	1202362	527255	2247237402	102643656	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	1.0
369	0	369	419	great lakes mall	Geauga County	ohio	39055	41.499322	-81.173505	93389	36574	1036420180	21054534	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0
370	0	370	421	great mall	Alameda County	california	6001	37.648081	-121.913304	1510271	582549	1914046110	213184643	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	8.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	0.0
371	0	371	422	great northern mall	Onondaga County	new york	36067	43.00653	-76.196117	467026	202357	2016019983	70521368	778.39	27.228	1.4	39.9	37.0	38.6	14.0	0.8	3.1	11.0	61.4	51.9	48.1	38.6	92.7	1.2	81.1	6.4	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0
372	1	372	423	great northern plazas	Summit County	ohio	39153	41.121851	-81.534936	541781	245109	1069012672	18926101	412.7480000000001	7.307	2.5	41.4	38.6	40.0	14.6	0.2	2.2	14.4	63.3	51.6	48.4	36.7	90.9	0.5	80.6	9.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
373	0	373	424	great southern shopping center	Washington County	maine	23029	44.967009	-67.60935400000001	32856	23001	6637257545	1800019787	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
374	0	374	425	greeley mall	Weld County	colorado	8123	40.555794	-104.383649	252825	96281	10326898753	76554163	3987.238	29.558000000000003	2.7	33.6	32.7	33.1	9.6	1.1	1.2	1.0	71.6	50.0	50.0	28.4	92.8	10.8	82.9	8.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
375	0	375	426	green acres mall	Queens County	new york	36081	40.658557	-73.837929	2230722	835127	281096933	180458283	108.532	69.675	2.4	38.8	35.7	37.2	12.8	0.7	22.9	19.1	67.5	51.6	48.4	32.5	93.4	12.9	39.7	4.4	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	8.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0
376	0	376	427	green tree mall	Floyd County	indiana	18043	38.317936	-85.911474	74578	31968	383149241	2649232	147.935	1.023	2.7	40.1	38.1	39.1	13.0	0.2	0.9	5.2	68.7	51.5	48.5	31.3	92.2	1.2	90.4	8.8	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0
