category,rate,name,address,url,price_range
Jewelry,3.0 star rating,roman jewelers,,,$$
"American (Traditional),Gastropubs,Sports Bars",3.0 star rating,houndstooth,,,$$
Eyewear & Opticians,4.5 star rating,borders without limits,,,$$
Burgers,3.5 star rating,elevation burger ,,,$
"Bars,Southern",4.0 star rating,ii brunettes,,,$$$
General Dentistry,,livingston dental,,,
Cards & Stationery,3.0 star rating,carlton cards,,,
Jewelry,2.5 star rating,kays jewelers,,,$$$
"Coffee & Tea,Cafes,Korean",3.5 star rating,great kahn,,,$$
Coffee & Tea,,cacique,,,
Specialty Food,2.5 star rating,auntie annes soft pretzels,,,$
Cards & Stationery,,boutons hallmark,,,$$$
Mexican,4.0 star rating,los sombreros,,,$$
,1.0 star rating,safir gallery,,,
Shopping Centers,2.5 star rating,mall news center,,,$$
"Gelato,Bakeries,Coffee & Tea",4.5 star rating,feros meat market,,,$$
"Cajun/Creole,Cocktail Bars,Breakfast & Brunch,Yelp Events",4.0 star rating,leather king,,,$$
Cinema,1.0 star rating,amc 8 theatres,,,
,1.0 star rating,dakota watch company -kiosk,,,
"Movers,Self Storage",5.0 star rating,tango bay,,,
"Bowling,Music Venues,American (Traditional)",4.0 star rating,ritz camera - new location!,,,$$
Men's Clothing,5.0 star rating,gq casual,,,$$$
"Candy Stores,Chocolatiers & Shops",4.0 star rating,leonidas fresh belgian,,,$$
"Coffee & Tea,Pizza",3.5 star rating,caffe europa,,,$$
Mexican,4.0 star rating,hecho a mano,,,$
"Cajun/Creole,Cocktail Bars,Breakfast & Brunch,Yelp Events",4.0 star rating,rise at the highlands,,,$$
"Specialty Food,Grocery,Coffee & Tea",4.0 star rating,a-mart convenience store,,,$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,sprint - wireless lifestyle,,,$$$
"Women's Clothing,Men's Clothing,Children's Clothing",4.0 star rating,triple five arizona,,,$$
"Specialty Food,Grocery",5.0 star rating,oilvinegar,,,$$
"Art Galleries,Jewelry,Art Schools",4.5 star rating,impression jewelry,,,$$
Ice Cream & Frozen Yogurt,4.0 star rating,marvels cake boutique,,,$$
Mexican,3.0 star rating,baja mexican grill,,,$
Doctors,,physicians associates,,,
"Laser Hair Removal,Tattoo Removal,Skin Care",,perfect bodies,,,
,,field of dreams,,,
"Yoga,Dance Studios,Acupuncture",4.5 star rating,just 4 divas,,,
"Toy Stores,Community Service/Non-Profit",4.5 star rating,custom car tags and tees,,,$$
"Tobacco Shops,Hookah Bars",5.0 star rating,cousins cigars,,,
"Pizza,Italian",4.0 star rating,the shoppes at chino mgmt,,,$
"Department Stores,Baby Gear & Furniture,Women's Clothing",3.0 star rating,jcp salon,,,$$
"Spanish,Tapas Bars",4.0 star rating,lightly salted surf merca,,,$$$
"Seafood Markets,Seafood",3.0 star rating,jordan,,,$$
Hardware Stores,4.5 star rating,the brass handle,,,$$
"Landmarks & Historical Buildings,Local Flavor",4.0 star rating,hallmark visitors center,,,
Hair Salons,4.5 star rating,love bugs,,,$$
"Pawn Shops,Gold Buyers",,gold buyers- america,,,
"Shoe Stores,Sports Wear",4.0 star rating,jocks nitch,,,$$
Jewelry,4.5 star rating,georgio jewelers,,,$$
Cinema,4.5 star rating,regal 10 cinemas,,,
"Bagels,Delis,Breakfast & Brunch",4.0 star rating,heavens,,,$
Sushi Bars,4.0 star rating,tokyo shogun,,,$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,accessory shack,,,$$
Performing Arts,,all that dance,,,
Toy Stores,4.0 star rating,beckys glamour,,,$$$
Children's Clothing,2.5 star rating,justice,,,$$$
Hotels,3.0 star rating,cooperstown connection,,,$$$
Nail Salons,3.5 star rating,legacy nailsspa,,,$$
Car Stereo Installation,,universal caraudio,,,
Sporting Goods,4.0 star rating,nicky shoe company,,,$$
"Acupuncture,Traditional Chinese Medicine",5.0 star rating,tui na master,,,
"Art Galleries,Framing,Home Decor",4.5 star rating,affordable framing,,,$$
Cosmetics & Beauty Supply,1.0 star rating,perfuroma,,,
Car Dealers,2.0 star rating,luxury for less,,,
Pizza,,roman delight,,,
Botanical Gardens,4.5 star rating,rainbow reflections,,,
"Grocery,Health Markets",4.0 star rating,piggly wiggly,,,$$
Mobile Phones,5.0 star rating,city wireless,,,$$
Women's Clothing,4.5 star rating,geisha house,,,$$
Bakeries,4.0 star rating,cookie party,,,$
Italian,3.5 star rating,kamels unique gift shoppe,,,$$$
Post Offices,3.0 star rating,us post office,,,
"Beer, Wine & Spirits",5.0 star rating,ridge liquors,,,$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,cellular depot,,,$$$
Thai,3.0 star rating,thai elephant,,,$$
"Day Spas,Nail Salons",4.0 star rating,cleopatra nails,,,$$$
Nail Salons,4.0 star rating,metro nails,,,$$
"Department Stores,Men's Clothing,Women's Clothing",3.5 star rating,l s altman,,,$$$
"Women's Clothing,Accessories",2.5 star rating,after hours clubwear,,,$$$
"Yoga,Pilates,Martial Arts",,superior fitness,,,
Cosmetics & Beauty Supply,3.5 star rating,more than a perfume,,,$$$
Post Offices,1.0 star rating,u s post office,,,
"Men's Clothing,Women's Clothing",4.5 star rating,roxy,,,$$
Real Estate,1.0 star rating,goldmine,,,
Bookstores,4.5 star rating,alameda towne centre management office,,,$
"Beer, Wine & Spirits",5.0 star rating,made in oregon,,,$$
Sushi Bars,3.5 star rating,watami japanese seafood,,,$$
"Toy Stores,Community Service/Non-Profit",4.5 star rating,witness wear,,,$$
Cinema,3.5 star rating,starplex luxury cinemas,,,
Japanese,3.5 star rating,tokyo 101,,,$$
Department Stores,3.5 star rating,for love 21,,,$$
"Men's Clothing,Shoe Stores,Women's Clothing",4.0 star rating,dillards salon and spa,,,$$$$
"Jewelry,Accessories",4.0 star rating,dsergios jewelers,,,$$$
Sewing & Alterations,5.0 star rating,dc alterations,,,
"Asian Fusion,Vegetarian,Vegan",4.0 star rating,zip fusion,,,$$
"Women's Clothing,Accessories",3.5 star rating,anne fontaine,,,$$$$
"Women's Clothing,Accessories",4.0 star rating,glitter accessories,,,$$
"Dance Clubs,Venues & Event Spaces",4.0 star rating,vault,,,$$$
,4.5 star rating,missha,,,
"Pizza,Italian",4.0 star rating,arturos uptown,,,$$
"Bakeries,Cupcakes,Desserts",4.0 star rating,the cupcakery,,,$$
"Kitchen & Bath,Furniture Stores,Mattresses",2.5 star rating,pineapples home decor,,,$$
,,candy bouquet,,,
,,oscar de la renta,,,
"Department Stores,Men's Clothing,Women's Clothing",2.5 star rating,macys home,,,$$
Shoe Stores,1.5 star rating,shoe department ,,,$$
Barbeque,4.0 star rating,luca pizza di roma,,,$$
"Shipping Centers,Notaries,Printing Services",2.5 star rating,palisades postal store,,,
"Bakeries,Desserts",4.0 star rating,chocolate crocodile,,,$$
"Day Spas,Massage,Skin Care",5.0 star rating,zahara gems,,,$$
Mobile Phones,,sprint store express,,,
"Cajun/Creole,Southern,Caterers",4.5 star rating,cajun experience,,,$$
General Dentistry,5.0 star rating,choice dentistry,,,
"Japanese,Barbeque",4.0 star rating,gyu-kaku japanese bbq,,,$$$
"Bakeries,Cupcakes,Coffee & Tea",4.5 star rating,pain du monde bakery,,,$
Nail Salons,4.0 star rating,secret nails,,,$
"Accountants,Financial Advising",3.5 star rating,tax pro filers,,,
Financial Advising,,legacy group international,,,
Italian,4.0 star rating,ristorante luciano,,,$$$
"Specialty Schools,Musical Instruments & Teachers",5.0 star rating,on stage ii,,,$$$
Hotels,4.0 star rating,decco home furnishings,,,$$$
Acupuncture,,si-bone,,,
,,playthings,,,
Health Markets,,gnclive well,,,$$$
,,cell zone,,,
"Toy Stores,Community Service/Non-Profit",4.5 star rating,mobel kids,,,$$
"Hair Salons,Day Spas,Skin Care",3.5 star rating,bon bons,,,$$
,,country scents,,,
Cinema,4.5 star rating,amc 24 theatres,,,
Tanning,1.5 star rating,sun beach tanning,,,
"Chocolatiers & Shops,Candy Stores,Cocktail Bars",3.5 star rating,baggage n gifts,,,$$
"Cheese Shops,Meat Shops,Gelato",4.0 star rating,albas collection,,,$$
Hair Removal,,eyebrow designer 21,,,
Video/Film Production,5.0 star rating,soundstage productions,,,
"French,Italian",3.5 star rating,bonnie ruths cafe,,,$$$
"Shoe Stores,Men's Clothing,Women's Clothing",3.5 star rating,banana republic,,,$$
Grocery,4.0 star rating,kroger,,,$$
"Yoga,Pilates,Acupuncture",5.0 star rating,ashtanga yoga center,,,
Jewelry,4.0 star rating,cl jewelry,,,$$$$
Stadiums & Arenas,3.5 star rating,forever famous ,,,
Mexican,3.5 star rating,chronic tacos,,,$
Shoe Repair,4.5 star rating,eriks shoes,,,
"Men's Clothing,Shoe Stores,Women's Clothing",4.0 star rating,saks fifth avenue,,,$$$$
"Steakhouses,Beer, Wine & Spirits",4.5 star rating,maroon bells of colorado,,,$$$
Landmarks & Historical Buildings,4.0 star rating,tinseltown 14 theater,,,
Latin American,4.0 star rating,casa latina,,,$$
"Day Spas,Tanning",2.5 star rating,wit formerly impression ,,,$$
"Trainers,Boot Camps",5.0 star rating,the health adventure,,,
"Makeup Artists,Hair Salons,Eyelash Service",5.0 star rating,glamour eyes,,,$$
"Steakhouses,Breakfast & Brunch,Seafood",3.5 star rating,logans steakhouse,,,$$$$
Department Stores,3.0 star rating,bathbody works upper level,,,$$
"Specialty Food,Kitchen & Bath",4.0 star rating,williams - sonoma,,,$$$
Sewing & Alterations,4.0 star rating,saras alterations,,,
Hair Removal,3.0 star rating,om i salon,,,$
Hotels,4.0 star rating,zs fashions,,,$$
Hair Salons,5.0 star rating,appearances hair salon,,,$$$
Departments of Motor Vehicles,3.5 star rating,department motor vehicles,,,
"Cajun/Creole,Cocktail Bars,Breakfast & Brunch,Yelp Events",4.0 star rating,big easy cajun grill,,,$$
Jewelry,,asian star,,,
Shoe Stores,5.0 star rating,flip flop shops ,,,$$
"Bridal,Jewelry",5.0 star rating,jio wholesale impose,,,$$$
Hotels,3.0 star rating,community foodbank 144 000 sq ft  ,,,$$$
"American (New),Breakfast & Brunch",4.0 star rating,tomato destination,,,$$
Jewelry,4.5 star rating,jared the gallery of jewelry,,,$$
Stadiums & Arenas,3.5 star rating,st bernard sports,,,
"Hot Dogs,Fast Food",3.5 star rating,were rolling pretzel company,,,$
"Check Cashing/Pay-day Loans,Banks & Credit Unions,Personal Injury Law",5.0 star rating,advance cash,,,
"Fast Food,Delis,Sandwiches",4.0 star rating,fire house subs,,,$
"Nurseries & Gardening,Gardeners,Landscaping",4.0 star rating,garden gazebo,,,$$
"Cuban,Latin American,Steakhouses",3.5 star rating,maxermas restaurant,,,$$
Ice Cream & Frozen Yogurt,3.5 star rating,genes beans,,,$$
Car Dealers,2.0 star rating,steves bp,,,
American (Traditional),4.0 star rating,cheese steak grill,,,$$
"Women's Clothing,Jewelry,Leather Goods",4.0 star rating,diane von furstenberg ,,,$$$
Wholesale Stores,3.5 star rating,super business center,,,$$
"Men's Clothing,Women's Clothing,Department Stores",2.5 star rating,macys furniture gallery,,,$$$$
Furniture Stores,,marios discount furniture,,,
"Accessories,Women's Clothing",,js boutique,,,
,,facts n figures,,,
Cinema,4.5 star rating,hollywood theatres,,,
"Eyewear & Opticians,Optometrists",3.0 star rating,see optical,,,
"Optometrists,Eyewear & Opticians",4.0 star rating,clear view optometry,,,$$$
"Shoe Stores,Sports Wear",4.0 star rating,sports fan store,,,$$
Bars,4.0 star rating,sharenet,,,$
"Delis,Bagels",4.5 star rating,nutri yogurt,,,$
"Bars,American (New)",4.0 star rating,george mcneill antiques,,,$$
"Gyms,Trainers",4.0 star rating,new york ,,,
"American (New),French",4.0 star rating,la goulue,,,$$
Mexican,4.0 star rating,don hos island grill,,,$$
,,eez,,,
"Car Dealers,Auto Parts & Supplies,Auto Repair",2.0 star rating,jt research,,,
Ice Cream & Frozen Yogurt,4.5 star rating,whimsical yogurt,,,$$
,,wired up,,,
"Men's Clothing,Women's Clothing",,abercrombie kids,,,
"Watch Repair,Jewelry,Watches",4.0 star rating,watch shop,,,$
"Tires,Auto Repair,Auto Glass Services",4.0 star rating,whiteys,,,
Bridal,3.0 star rating,brides by demetrios,,,$$
"Steakhouses,American (New)",3.5 star rating,skechers coming soon ,,,$$$$
"Drugstores,Cosmetics & Beauty Supply,Convenience Stores",3.0 star rating,holiday station store,,,$$
Dance Clubs,4.0 star rating,pose ultra lounge,,,$$
Southern,4.0 star rating,la famous fried chicken,,,$$
,,ermc,,,
"Nail Salons,Hair Removal,Spray Tanning",3.5 star rating,tri-valley cash for gold,,,$$$
Music & DVDs,4.5 star rating,hypnotized hobbies,,,$
,,desoto cafe,,,
"Donuts,Coffee & Tea,Bakeries",4.5 star rating,nutcracker sweete,,,$$
"Russian,Ukrainian",4.0 star rating,piroshky piroshky,,,$$
Ice Cream & Frozen Yogurt,4.5 star rating,sweet spot creamery,,,$$
"Used, Vintage & Consignment",2.5 star rating,sterling by celine,,,$$
French,4.5 star rating,christopher perry salon,,,$$$$
Plumbing,,solar ex,,,
Pest Control,4.5 star rating,royal phones,,,
"Amusement Parks,Arcades",4.0 star rating,alligator adventure,,,
Jewelry,4.5 star rating,sams fine jewelry,,,$$
Bookstores,4.5 star rating,thomas douglas jewelers,,,$
"Electronics,Mobile Phone Repair,Mobile Phones",,zagg invisibleshield,,,
Pretzels,3.0 star rating,auntie annes pretzels,,,
"Hospitals,Colleges & Universities",3.0 star rating,universitees by t i s ,,,
Nail Salons,4.0 star rating,wendys nails,,,$
"Japanese,Sushi Bars",4.0 star rating,sushi ltto go,,,$$
"Women's Clothing,Men's Clothing",3.5 star rating,forever xxi,,,$
Party & Event Planning,5.0 star rating,oh so sweet,,,
Jewelry,4.5 star rating,ben bridge jewelers,,,$$
Candy Stores,,sweet factory ,,,
Jewelry,4.0 star rating,diamonds unlimited,,,$$$$
"Bagels,Salad,Breakfast & Brunch",4.0 star rating,garden subs,,,$
Pizza,4.0 star rating,dasis italian mens wear,,,$$
,,uniform city,,,
American (Traditional),4.0 star rating,hard times cafe,,,$
,,honey tree,,,
Lingerie,4.5 star rating,the fitting touch,,,$$$
Jewelry,1.0 star rating,zales jewelers,,,
"Ethnic Food,Modern European",4.0 star rating,regent jewelers,,,$$
"Beer, Wine & Spirits",5.0 star rating,tobacco gallery,,,$$
"Bowling,Music Venues,American (Traditional)",4.0 star rating,roth concept center,,,$$
"Landmarks & Historical Buildings,Museums",4.5 star rating,solarx sunglasses,,,
Department Stores,3.5 star rating,shoe clinique instant shoe repair,,,$$$
,,the luggage factory,,,
Tattoo,5.0 star rating,pierced utopia,,,$$
Photographers,5.0 star rating,celebrity kids portrait,,,
,,elegante fashion,,,
American (New),3.5 star rating,del pueblo jewelers,,,$$$
Nail Salons,3.5 star rating,sandy spring natl bank,,,$$
"Accessories,Women's Clothing,Children's Clothing",,windsor fashion,,,
"Men's Clothing,Swimwear",4.0 star rating,hansens mens wear,,,$$$
"Southern,Barbeque,Chicken Wings",3.5 star rating,shanes rib shack,,,$$
"Pet Groomers,Pet Boarding/Pet Sitting",5.0 star rating,body jewlz,,,
"Latin American,Gluten-Free",4.0 star rating,dixie divas,,,$$
Shopping Centers,2.5 star rating,claires boutique upper level ,,,$$
Hair Salons,4.0 star rating,heidis salon,,,$$
Handyman,4.5 star rating,well hung frames,,,
"Women's Clothing,Men's Clothing",2.5 star rating,versace jeans couture,,,$$$
"Art Galleries,Venues & Event Spaces",4.0 star rating,schenectady historical society,,,$
Cosmetics & Beauty Supply,4.0 star rating,chrome hair design,,,$
Department Stores,3.0 star rating,t mobile kiosk,,,$$
"Coffee & Tea,Diners,Burgers",3.0 star rating,gardengrill,,,$
Shoe Repair,5.0 star rating,salvatory shoes,,,
"Desserts,French",4.5 star rating,williamsons jewelers,,,$$$
Latin American,4.0 star rating,pahmusa,,,$$
"Bakeries,Desserts",4.5 star rating,beard papas cream puffs,,,$
Shopping Centers,2.5 star rating,k b wireless verizon wireless,,,$$
"Session Photography,Event Photography,Videographers",5.0 star rating,my antique memories,,,
"Pizza,Cocktail Bars",4.5 star rating,smoke free,,,$$
"Women's Clothing,Jewelry",4.5 star rating,brass connection,,,$$
Thai,3.5 star rating,thai go-noodle zone,,,$$
"Women's Clothing,Men's Clothing,Children's Clothing",4.0 star rating,filthy dripped,,,$$
Musical Instruments & Teachers,5.0 star rating,all fusion music,,,
"Bars,Gastropubs",3.5 star rating,beckys hallmark,,,$$
Libraries,4.5 star rating,king county library,,,
"American (New),Hawaiian,Seafood",4.0 star rating,jimmy buffetts margarita,,,$$$
Toy Stores,4.5 star rating,santas treasures,,,$$$
"Meat Shops,Delis,Sandwiches",4.5 star rating,d r deli and deserts,,,$
"Fashion,Jewelry",4.5 star rating,adorn jewelers,,,$$
"Hair Salons,Day Spas",4.0 star rating,kor hair,,,$$
Italian,3.0 star rating,mocca,,,$$
Art Schools,,creative hands studio,,,
Gas & Service Stations,,sun stop,,,
"Pizza,Italian",4.5 star rating,mellow mushroom,,,$$
"Barbers,Cosmetics & Beauty Supply",4.0 star rating,art of shaving barber,,,$$$
"Men's Clothing,Women's Clothing",3.5 star rating,brands boutique,,,$$$
,,test america,,,
"Pizza,Italian,Chicken Wings",2.5 star rating,pizza hut,,,$$
"Pubs,Karaoke,American (Traditional)",3.0 star rating,el chaparral,,,$$
,,valley sporting goods,,,
"Women's Clothing,Children's Clothing",3.0 star rating,sweet repeats,,,
"Sushi Bars,Japanese,Asian Fusion",4.0 star rating,jj; bbqgrill,,,$$
"Nail Salons,Cosmetics & Beauty Supply",4.0 star rating,family christian books,,,$$
Eyewear & Opticians,,sears optical,,,
"Men's Clothing,Shoe Stores,Department Stores",4.5 star rating,dxl mens apparel,,,$$$
Hair Salons,2.0 star rating,5th avenue salon,,,$$
Tours,4.5 star rating,first class seats,,,
Print Media,1.0 star rating,the paper route,,,
"Electronics,Electronics Repair,Mobile Phone Repair",4.5 star rating,wave,,,$$
Barbers,,bryants barber shop,,,$$
"Fast Food,Asian Fusion",2.0 star rating,wasbia jane,,,$$
"Personal Shopping,Women's Clothing",,cato plus,,,
Hair Salons,5.0 star rating,felicity,,,$$
"Furniture Stores,Interior Design,Furniture Reupholstery",5.0 star rating,best furniture gallery,,,$$$
Stadiums & Arenas,4.0 star rating,sluggers upper deck,,,
,,soho fashion,,,
Street Vendors,4.5 star rating,quenchers smoothies and ice cream,,,$$
Middle Eastern,4.0 star rating,grill kabob,,,
Banks & Credit Unions,3.5 star rating,lydias one day tax,,,
"Accessories,Hats",5.0 star rating,fashion bags cart ,,,$$
"Hair Salons,Day Spas,Hair Removal",4.0 star rating,ancient eyebrow threading,,,$$
"Italian,Bars",3.5 star rating,obikamozzarella bar,,,$$
Property Management,,kw; cafeteria,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,u s cellular in mall ,,,$$$
"Hair Salons,Makeup Artists,Art Galleries",4.0 star rating,sit back relax massage,,,$$$
Cards & Stationery,4.5 star rating,holiday gift wrap,,,$$
"Bakeries,Cupcakes,Cooking Classes",4.0 star rating,san lorenzo bikinis,,,$
"Tex-Mex,Mexican,Bars",2.0 star rating,calico jacks cantina,,,$$
"Real Estate Agents,Apartments",5.0 star rating,maximum one realty,,,
"Mexican,Sports Bars",3.0 star rating,sunset sports,,,$
"Greek,Mediterranean",4.0 star rating,mythos grill,,,$$
,1.5 star rating,oreck floor care,,,
Wedding Planning,5.0 star rating,anny lee,,,
"Toy Stores,Baby Gear & Furniture",3.5 star rating,toy tank,,,$$
Shopping Centers,2.5 star rating,foot locker main mall ,,,$$
,,beep 2000,,,
Barbers,5.0 star rating,success barber shop,,,$
Hotels,4.0 star rating,hana bridal,,,$$$
"Italian,Pizza",3.5 star rating,zoom de italy,,,$$
"Indian,Venues & Event Spaces",3.5 star rating,shiekh too,,,$$
"Home Decor,Jewelry",4.5 star rating,motif jewelers,,,$$$
"Hair Salons,Nail Salons",4.5 star rating,mission aveda,,,$$
Cosmetics & Beauty Supply,4.0 star rating,first choice fragrances,,,$$$
"Museums,Art Galleries",5.0 star rating,britto central,,,$
Jewelry,,golden treasures,,,
Cinema,4.5 star rating,virtual ambush,,,
Pizza,4.0 star rating,chandler education foundation,,,$$
"Hot Dogs,Fast Food",3.5 star rating,nathans,,,$
Barbeque,2.5 star rating,grill bbq express,,,$$
"Home Decor,Interior Design,Furniture Stores",5.0 star rating,aladdins rug gallery,,,$$
"Sushi Bars,Chinese",3.5 star rating,chopstix,,,$$
Bed & Breakfast,4.5 star rating,jazzn gs,,,
American (Traditional),4.0 star rating,were rolling pretzel,,,$$$
Religious Organizations,,eckankar,,,
"Accessories,Women's Clothing",4.0 star rating,max studio,,,$$$
"Italian,Gluten-Free,Vegetarian",4.0 star rating,revol,,,$$
"Coffee & Tea,Breakfast & Brunch,Sandwiches",4.5 star rating,liquid planet,,,$
Electronics,,cell ace,,,$$$$
Community Service/Non-Profit,,epilepsy foundation,,,
Mexican,3.5 star rating,casa de tacosburritos,,,$$
Orthodontists,,spectors,,,
"Electronics,Mobile Phones,Internet Service Providers",3.5 star rating,a touch of wireless,,,$$$
Seafood,4.0 star rating,fairview town hall,,,$$
Chiropractors,,chiropractic health group,,,
Hair Salons,5.0 star rating,city looks salon and spa,,,$$
"Hair Salons,Nail Salons",4.5 star rating,la nails too,,,$$
"Used, Vintage & Consignment",4.0 star rating,crave shoes,,,$$
,,luggage depot,,,
"American (New),Breakfast & Brunch",4.0 star rating,eddys cafe,,,$$
Ice Cream & Frozen Yogurt,,dippin-dots,,,
Formal Wear,5.0 star rating,black tie tuxedo,,,
"Chinese,Ethnic Food",4.0 star rating,china breeze,,,$$
Street Vendors,4.5 star rating,pumpkin patch,,,$$
"Hair Salons,Skin Care",3.0 star rating,cristophe salon,,,$$$
"Nail Salons,Hair Salons",3.5 star rating,charming,,,$
"Fast Food,Mexican",3.5 star rating,chipolte mexican grill,,,$
Insurance,2.5 star rating,walton financial,,,
"Tires,Oil Change Stations,Auto Repair",4.0 star rating,enviro recycling tech ,,,
"Nail Salons,Cosmetics & Beauty Supply",4.0 star rating,bee waxed salon,,,$$
Pizza,3.5 star rating,inizio,,,$$
Nail Salons,,angels nail salon,,,
Department Stores,3.0 star rating,fragrance hut,,,$$
Jewelry,3.5 star rating,claires boutique accessories ,,,$$$
Mexican,3.5 star rating,taqueria la nortena,,,$
"Nail Salons,Hair Removal",3.5 star rating,unique brow art,,,$$
Jewelry,5.0 star rating,moodys jewelry,,,
"Department Stores,Men's Clothing,Women's Clothing",3.5 star rating,bcbgeneration,,,$$$
,3.5 star rating,marciano,,,
Discount Store,4.0 star rating,closeout beauty supply,,,$
Arts & Entertainment,,mathews hallmark,,,
"American (New),French,Mediterranean",4.0 star rating,canyon crest travel,,,$$$
Pediatricians,2.5 star rating,kindercare,,,
"Day Spas,Hair Salons",4.0 star rating,paragon salon,,,$$
"Bridal,Women's Clothing,Personal Shopping",4.0 star rating,fashionality,,,$$
Outdoor Gear,4.0 star rating,traps clothing,,,$$
Shopping Centers,3.0 star rating,bathbody works and white candle barn ,,,$$
Bars,4.0 star rating,the sugar bowl,,,$
Sports Bars,3.0 star rating,tiki tiki,,,$$
"American (New),Sandwiches",4.0 star rating,toaster oven,,,$$
,2.5 star rating,mirror image,,,
Hair Salons,3.5 star rating,salon artists,,,$$
Fast Food,,dq orange julius,,,
Shoe Stores,,bare feet,,,
Landmarks & Historical Buildings,3.5 star rating,u s navy recruitment center,,,
Pest Control,,after hours emergency,,,
"Dive Bars,Beer, Wine & Spirits,Cocktail Bars",4.0 star rating,veterans liquor,,,$
"Jewelry,Watches,Watch Repair",2.0 star rating,tourneau,,,$$$$
Department Stores,2.0 star rating,hometown sports for her,,,$$
"Bars,Florists,Music Venues",4.0 star rating,irish imports shop,,,$$
"Southern,Barbeque,Breakfast & Brunch,Barbers",4.0 star rating,carolina mall cinema,,,$$
"Elementary Schools,Preschools",,coomers,,,
"Accessories,Jewelry",5.0 star rating,jonathan reid,,,
Barbeque,3.5 star rating,fire pit,,,$$
"Bridal,Women's Clothing",4.5 star rating,pretty in pink plus,,,$$
Bridal,3.0 star rating,aria bridal,,,$$
"Grocery,Cheese Shops,Sandwiches",4.5 star rating,candy wrapper express 2,,,$$
,,christian books,,,
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,verizon paging concepts,,,$$$
Florists,3.5 star rating,daisy shoppe,,,$$
Medical Centers,2.0 star rating,accept plus of alambama,,,
"Knitting Supplies,Arts & Crafts,Hobby Shops",4.5 star rating,knits etc ,,,$$
Women's Clothing,3.5 star rating,alexis clothing,,,$$$
"Day Spas,Hair Removal,Massage",3.5 star rating,icing by clares,,,$$$
"Sandwiches,Salad,Soup",4.0 star rating,panera bread*,,,$$
Sewing & Alterations,4.0 star rating,fine art embroidery,,,
"Department Stores,Men's Clothing,Women's Clothing",3.0 star rating,summit shade sunglasses,,,$$
Art Galleries,,tribus,,,
,,john cassablanca modeling and career center,,,
Barbers,,fresh hair,,,
General Dentistry,,family dental group,,,
"Electronics,Mobile Phones,Internet Service Providers",3.5 star rating,internet communications,,,$$$
Airports,2.5 star rating,travelex worldwide,,,
"Cards & Stationery,Gift Shops",4.5 star rating,mineral make up for you,,,$$
"Bike Rentals,Bikes,Outdoor Gear",4.5 star rating,guess factory accessories,,,$$
,,julies boutique,,,
Ice Cream & Frozen Yogurt,4.5 star rating,chef fresh frozen yogurt,,,$$
Hair Salons,4.5 star rating,regis salon,,,$$
"Breakfast & Brunch,Buffets",2.0 star rating,the almond tree,,,$$
"Used, Vintage & Consignment,Shoe Stores,Women's Clothing",4.0 star rating,kids crocs,,,$$$
Thai,2.5 star rating,pan asian,,,$$
Shoe Stores,2.5 star rating,shoe lab,,,$$
Thai,3.5 star rating,thai-go,,,$$
"Children's Clothing,Interior Design,Lingerie",2.5 star rating,kaplans fabrics,,,$$
"Bike Rentals,Bikes",4.0 star rating,cs; knives,,,$$
"Shoe Stores,Sports Wear",4.0 star rating,simply yours,,,$$
"Men's Clothing,Formal Wear",1.0 star rating,black tie formal wear,,,
"Wedding Planning,Photographers,Videographers",4.0 star rating,rkd photo impressions,,,
Trainers,5.0 star rating,hardcore fitness studio,,,
Jewelry,5.0 star rating,famous jewelers,,,$$
"Pubs,Sports Bars,American (New)",3.0 star rating,world of beer,,,$$
Mobile Phones,,ekowireless,,,
"Department Stores,Men's Clothing,Women's Clothing",2.5 star rating,maternity in macys,,,$$
Hair Salons,3.5 star rating,cindy nice cut beauty sln,,,$
Mobile Phones,2.5 star rating,diamond wirelessverizon,,,$$
Restaurants,,chinese express,,,
Home Cleaning,4.5 star rating,brite shoe service,,,
Shoe Repair,,shoe clinic,,,
Hair Salons,4.5 star rating,style your hair,,,$$
Massage,4.0 star rating,acupoint massage,,,$
Internal Medicine,2.5 star rating,northside medical,,,
"Men's Clothing,Women's Clothing,Maternity Wear",2.0 star rating,old navy maternity,,,$$
,5.0 star rating,m den,,,
,1.5 star rating,skippers pierside cafe,,,
"Candy Stores,Bakeries,Restaurants",4.0 star rating,candy to go,,,$$
"Urgent Care,Family Practice",4.5 star rating,texas med clinic,,,
Furniture Stores,3.5 star rating,abc warehouse,,,$$$$
American (Traditional),2.5 star rating,tim mcloones supper club,,,
"Cheese Shops,Delis",4.5 star rating,scotts sandwich cafe,,,$$
Shopping Centers,2.5 star rating,caribbean king,,,$$
"Burgers,Bars",4.0 star rating,backyard burger,,,$$
"Accessories,Women's Clothing",2.0 star rating,ann taylor loft ,,,
"Gyms,Trainers",3.5 star rating,24 hour fitness,,,
"Nurseries & Gardening,Gardeners,Medical Spas,Local Services",3.5 star rating,h-e-b,,,$$
"Carpet Cleaning,Carpeting",5.0 star rating,world custom tailors,,,
Cosmetics & Beauty Supply,4.5 star rating,ulta*,,,$$
