new_id,old_id,mall,name,usps,geoid,INTPTLAT,INTPTLONG,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Homeowner_vacancy_rate_percent,Median_Age_Female,Median_Age_Male,Median_Age,Percent_65_years_and_over,Percent_American_Indian_and_Alaska_Native,Percent_Asian,Percent_Black_or_African_American,Percent_Family_households,Percent_Female,Percent_Male,Percent_Nonfamily_households,Percent_Occupied_housing_units,Percent_Some_Other_Race,Percent_White,Rental_vacancy_rate_percent
52,828,Pearland Town Center,Harris County,texas,48201,29.857273,-95.393037,4092459,1598698,4411986582,191671993,1703.478,74.005,2.3,33,31.4,32.2,8.1,0.7,6.2,18.9,68.7,50.2,49.8,31.3,89.8,14.3,56.6,13.7,"jewelry:3,clothing:14,shoes:1,men's clothing:1,women's clothing:5,sports clothing:1,women's jewelry:1,headwear:1,beauty products:1,women's handbags:1,nutritional supplements:1,children's clothing:1, clothing:2,eyewear:1,restaurant:2,footwear:2,children's footwear:1,cookies:1"
53,916,Rivercenter,Crockett County,tennessee,47033,35.811312,-89.135349,14586,6425,687731312,529234,265.535,0.204,2,40.3,38.7,39.6,16.4,0.1,0.2,12.6,71,52,48,29,88.9,6.9,78.7,10.1,"women's shoes:2,clothing:9,shoes:1,men's clothing:1,women's clothing:2,nutritional supplements:1,sports apparel:1,eyewear:1,women's jewelry:1,headwear:1,beauty products:1,coffee:1,disney:1, clothing:1,sports clothing:1,restaurant:2,diamonds:1,jewelry:1,cookies:1"
54,198,Colonial Brookwood Village,Jefferson County,alabama,1073,33.553444,-86.896536,658466,300552,2878192209,32474487,1111.276,12.538,3.4,38.6,35.3,37.1,13.1,0.3,1.4,42,64.6,52.6,47.4,35.4,87.7,2.2,53,13.3,"jewelry:2,clothing:10,shoes:1,men's clothing:1,women's clothing:5,eyewear:2,consumer electronics:1,beauty products:1,maternity clothing:1,nutritional supplements:1,personalized gifts:1,men's gifts:1,restaurant:3,footwear:1,sporting goods:1,cookies:1"
55,1270,Twelve Oaks Mall,Oakland County,michigan,26125,42.660452,-83.38421,1202362,527255,2247237402,102643656,867.663,39.631,2.5,41.3,39,40.2,13.2,0.3,5.6,13.6,65.8,51.5,48.5,34.2,91.7,1,77.3,11.8,"jewelry:5,clothing:18,men's clothing:1,women's shoes:2,nutritional supplements:1,mattress:1,headwear:1,beauty products:3,children's apparel:2,hair care:1,furniture:1, accessories:1,personalized gifts:1,telecommunication:3, clothing:2,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:3,makeup:1,sports apparel:1,cellular accessories:1,women's clothing:7,women's jewelry:1,maternity clothing:1,fasion wholesale:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:4,footwear:2,children's footwear:1,denim:1, beauty products:1"
56,676,Meridian Mall,Ingham County,michigan,26065,42.603534,-84.373811,280895,121281,1440343968,11894285,556.12,4.592,2.9,32.6,30.3,31.4,10.5,0.6,5.2,11.8,56.4,51.4,48.6,43.6,91.7,2.3,76.2,8.8,"jewelry:5,clothing:14,men's clothing:1,headwear:1,consumer electronics:1,beauty products:2,nutritional supplements:1,plus size clothing:1,personalized gifts:1,home furnishings:1,footwear:1,girl's clothing:1,shoes:1,women's clothing:4,women's jewelry:2,children's clothing:1,eyewear:3,hair care:2,restaurant:4, clothing:2,sporting goods:1, beauty products:1"
57,87,Beltway Plaza Mall,District of Columbia,district of columbia,11001,38.904149,-77.017094,601723,296719,158114680,18884970,61.048,7.292,3.4,34,33.6,33.8,11.4,0.3,3.5,50.7,42.3,52.8,47.2,57.7,89.9,4.1,38.5,7.9,"department store:1,nutritional supplements:1,clothing:1,telecommunication:1,women's clothing:1,restaurant:2,eyewear:1,children's apparel:1,video games:1,footwear:1"
58,700,Mondawmin Mall,Baltimore city,maryland,24510,39.300213,-76.610516,620961,296685,209643241,28768302,80.944,11.108,4.2,35.7,33.1,34.4,11.7,0.4,2.3,63.7,53.6,52.9,47.1,46.4,84.2,1.8,29.6,10.7,"department store:1,women's shoes:1,clothing:2,women's jewelry:1,restaurant:1,telecommunication:1,children's apparel:1,consumer electronics:1,perfume:1"
59,1351,Wenatchee Valley Mall,Kittitas County,washington,53037,47.124444,-120.676714,40915,21900,5949903934,92370342,2297.271,35.664,3.2,33.2,30.5,31.9,12.7,1,2,0.9,55.6,49.2,50.8,44.4,75.8,3.7,89.3,6.4,"jewelry:1,clothing:8,sports clothing:1,beauty products:1,nutritional supplements:1,photography:1,children's clothing:1,home furnishings:1,hair care:1,restaurant:1,telecommunication:1,footwear:1"
60,983,Solomon Pond Mall,Middlesex County,massachusetts,25017,42.479477,-71.396507,1503085,612004,2118135038,75739760,817.817,29.243,1.3,39.8,37.1,38.5,13.1,0.2,9.3,4.7,63.1,51.4,48.6,36.9,94.9,3.3,80,5.7,"jewelry:4,clothing:15,men's clothing:1,women's shoes:1,sports clothing:1,mattress:1,headwear:1,consumer electronics:2,beauty products:2,children's apparel:2,nutritional supplements:2,plus size clothing:1,personalized gifts:1,telecommunication:2,footwear:2,women's handbags:1,shoes:2,women's clothing:5,women's jewelry:1,coffee:1,children's clothing:1,eyewear:2,men's gifts:1,restaurant:5, clothing:1,candles:1,guest services:1"
61,630,Magnolia Mall,Darlington County,south carolina,45031,34.332185,-79.962115,68681,30297,1453380435,14637405,561.153,5.652,2.4,40.8,38.2,39.6,14.3,0.3,0.3,41.6,69.9,52.6,47.4,30.1,87.6,0.9,55.9,11.7,"girl's clothing:1,maternity clothing:1,clothing:9,shoes:1,women's clothing:2,women's jewelry:1,consumer electronics:2,beauty products:1,children's apparel:3,jewelry:4,children's clothing:1,plus size clothing:1,eyewear:1,women's shoes:1,restaurant:3,sporting goods:2,video games:1,footwear:1"
62,1312,Victoria Gardens,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"women's shoes:2,clothing:15,ice cream:1,men's clothing:1,jewelry:3,nutritional supplements:1,sports clothing:1,furniture:2,consumer electronics:1,beauty products:3,children's apparel:1,hair care:1, accessories:1,plus size clothing:1,personalized gifts:1,home furnishings:1,diamonds:1,footwear:1,girl's clothing:1,women's handbags:1,telecommunication:3,shoes:2,makeup:1,sports apparel:1,women's clothing:9,coffee:1,children's clothing:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:6,children's footwear:1,denim:1"
63,1210,The Shops at Riverside,Bergen County,new jersey,34003,40.95909,-74.074522,905116,352388,603490137,35385294,233.009,13.662,1.2,42.5,39.7,41.1,15.1,0.2,14.5,5.8,71.1,51.8,48.2,28.9,95.3,5,71.9,5.6,"women's shoes:1,clothing:3,books and digital media:1,women's handbags:1,women's clothing:2,women's jewelry:1,children's apparel:1,furniture:2,clothing & shoes:1, accessories:1,guest services:1,chocolates:1,eyewear:1,men's gifts:1,restaurant:2"
64,1260,Towne West Square,Sedgwick County,kansas,20173,37.683807,-97.459451,498365,211593,2583543968,30067177,997.512,11.609,2.2,35.1,33.4,34.2,11.4,1.2,4.1,9.3,65.6,50.6,49.4,34.4,91.5,5.1,76.3,10.6,"jewelry:4,clothing:10,shoes:1,women's clothing:5,cellular accessories:1,eyewear:3,women's jewelry:2,headwear:1,consumer electronics:2,beauty products:2,nutritional supplements:1,guest services:1,personalized gifts:1,hair care:1,restaurant:2,footwear:2,sporting goods:1,video games:1, clothing:2"
65,324,Embarcadero Center,Contra Costa County,california,6013,37.919479,-121.951543,1049025,400263,1854268836,227485306,715.937,87.833,2.1,39.7,37.1,38.5,12.4,0.6,14.4,9.3,70.7,51.2,48.8,29.3,93.8,10.7,58.6,6.8,"nutritional supplements:1,clothing:2,men's clothing:1,chocolates:2,women's clothing:1,furniture:1,telecommunication:1"
66,780,Oakland Mall,Wayne County,michigan,26163,42.284664,-83.261953,1820584,821693,1585280173,156946749,612.08,60.597,2.9,38.6,35.8,37.3,12.7,0.4,2.5,40.5,64.1,52,48,35.9,85.5,1.8,52.3,14.4,"women's shoes:1,clothing:13,men's clothing:1,jewelry:2,headwear:1,consumer electronics:1,diamonds:1,children's apparel:2,nutritional supplements:2,plus size clothing:1,personalized gifts:1,beauty products:1,video games:1,footwear:2,girl's clothing:1,telecommunication:2,shoes:1,women's clothing:4,sports apparel:1,maternity clothing:1, beauty products:1,restaurant:4,perfume:1,candles:1,children's clothing:1"
67,299,East Towne Mall,Dane County,wisconsin,55025,43.067468,-89.417852,488073,216022,3100835926,106205344,1197.239,41.006,2,35.5,33.4,34.4,10.3,0.4,4.7,5.2,57.3,50.5,49.5,42.7,94.3,2.5,84.7,6.5,"jewelry:4,clothing:9,sports clothing:1,headwear:1,beauty products:1,nutritional supplements:2,plus size clothing:1,personalized gifts:1,footwear:1,shoes:1,women's clothing:6,sports apparel:1,women's jewelry:1,maternity clothing:1,photography:1,children's clothing:1,eyewear:2,hair care:1,restaurant:6, clothing:2,sporting goods:1, beauty products:1,cookies:1"
68,762,Northshore Mall,Essex County,massachusetts,25009,42.642711,-70.865107,743159,306754,1275732137,870004713,492.563,335.911,1.4,41.8,38.9,40.4,14.1,0.4,3.1,3.8,65.7,52,48,34.3,93.2,8.2,81.9,6.4,"jewelry:5,clothing:12,men's clothing:1,women's shoes:1,nutritional supplements:1,mattress:1,headwear:1,consumer electronics:1,skincare:1,children's apparel:1,men's gifts:1, clothing:1,personalized gifts:1,beauty products:3,footwear:3,women's handbags:1,telecommunication:2,shoes:2,women's clothing:6,coffee:1,clothing & shoes:1,children's clothing:1,chocolates:1,eyewear:2,furniture:2,restaurant:6,perfume:1,children's footwear:1,denim:1,candles:1,guest services:1"
69,21,Americana Manhasset,Nassau County,new york,36059,40.729687,-73.589384,1339532,468346,737411094,436460605,284.716,168.518,1.2,42.7,39.5,41.1,15.3,0.2,7.6,11.1,75.9,51.6,48.4,24.1,95.8,5.6,73,4.8,"women's handbags:1,clothing:4"
70,231,County Fair Mall,Yolo County,california,6113,38.679268,-121.903178,200849,75054,2628032408,22969178,1014.689,8.868,1.9,31.1,29.8,30.4,9.8,1.1,13,2.6,62.2,51.2,48.8,37.8,94.4,13.9,63.2,5,"hair care:1,nutritional supplements:1,clothing:2,footwear:1, clothing:1"
71,976,Sikes Senter,Wichita County,texas,48485,33.991103,-98.716851,131500,55566,1625932680,13830886,627.776,5.34,2.7,36.2,32.2,33.9,13.1,1.1,2,10.5,64.6,48.7,51.3,35.4,88.2,6.4,77.1,13,"jewelry:2,clothing:13,men's clothing:1,sports clothing:1,consumer electronics:1,diamonds:1,children's apparel:1,nutritional supplements:1,personalized gifts:1,beauty products:1,video games:1,footwear:1,girl's clothing:1,shoes:1,women's clothing:3,sports apparel:1,maternity clothing:1,children's clothing:1,eyewear:1,hair care:2,restaurant:1, clothing:1,sporting goods:1, beauty products:1,cookies:1"
72,1268,Tulsa Promenade,Tulsa County,oklahoma,40143,36.12012,-95.941731,603403,268426,1476931275,43438532,570.246,16.772,2.4,36.5,33.8,35.2,12.1,6,2.3,10.7,63.7,51.2,48.8,36.3,90.1,5.8,69.2,11,"girl's clothing:1,women's shoes:1,clothing:10, clothing:1,women's clothing:1,footwear:1,personalized gifts:1,women's jewelry:1,headwear:1,beauty products:1,maternity clothing:1,nutritional supplements:1,video games:1,plus size clothing:1,eyewear:2,restaurant:2,telecommunication:1,sporting goods:1,cellular accessories:1,jewelry:3,cookies:1"
73,302,Eastfield Mall,Hampden County,massachusetts,25013,42.136198,-72.635648,463490,192175,1598385896,44316925,617.14,17.111,1.5,40,36.8,38.6,14.2,0.4,2,9,64.4,52,48,35.6,93.6,9.2,76.5,6,"jewelry:1,clothing:7,shoes:1,women's shoes:1,eyewear:1,beauty products:1,nutritional supplements:1,personalized gifts:1,hair care:1,restaurant:1,telecommunication:1,video games:1,footwear:3"
74,777,Oak View Mall,Douglas County,nebraska,31055,41.297091,-96.154066,517110,219580,850693384,28210895,328.455,10.892,1.9,34.4,32.6,33.5,10.6,0.7,2.7,11.6,62.1,50.8,49.2,37.9,92.2,5.7,76.4,10.3,"jewelry:1,clothing:16,men's clothing:1,skincare:1,diamonds:1,children's apparel:2,nutritional supplements:1,plus size clothing:1,personalized gifts:1,beauty products:2,footwear:1,girl's clothing:1,telecommunication:1,stuffed animals:1,shoes:1,women's clothing:4,sports apparel:1,cellular accessories:1,women's jewelry:1,maternity clothing:1,coffee:1,children's clothing:1,eyewear:2,hair care:2,restaurant:6, beauty products:1"
75,1386,Westfield Hawthorn Shopping Centre,McHenry County,illinois,17111,42.324298,-88.452245,308760,116040,1562206475,19791771,603.171,7.642,2,38.8,37,38,10.1,0.3,2.5,1.1,75.4,50.1,49.9,24.6,94.1,4.3,90.1,8.6,"jewelry:4,clothing:15,mattress:1,headwear:1,consumer electronics:2,beauty products:1,children's apparel:1,nutritional supplements:1,personalized gifts:1,books and digital media:1,telecommunication:2, clothing:1,women's handbags:1,stuffed animals:1,shoes:1,makeup:1,women's clothing:5,women's jewelry:2,maternity clothing:1,disney:1,photography:1,children's clothing:1,eyewear:2,fasion wholesale:1,restaurant:7,children's footwear:1,candles:1,perfume:1"
76,744,Northeast Plaza,Gwinnett County,georgia,13135,33.959101,-84.022938,805321,291547,1114687261,16555611,430.383,6.392,3.3,34.8,32.5,33.7,6.8,0.5,10.6,23.6,75.7,50.7,49.3,24.3,92.1,8.8,53.3,10.7,restaurant:1
77,986,South Bay Galleria,Los Angeles County,california,6037,34.196398,-118.261862,9818605,3445076,10509869649,1795012906,4057.884,693.058,1.7,35.9,33.6,34.8,10.9,0.7,13.7,8.7,67.7,50.7,49.3,32.3,94.1,21.8,50.3,5.8,"jewelry:1,clothing:14,men's clothing:1,women's shoes:1,beauty products:1,sports clothing:1, clothing:1,headwear:1,consumer electronics:1,skincare:1,children's apparel:2,fasion wholesale:1,plus size clothing:2,personalized gifts:1,telecommunication:1,footwear:2,nutritional supplements:2,shoes:1,women's clothing:3,sports apparel:1,women's jewelry:1,coffee:1,children's clothing:1,chocolates:1,eyewear:1,restaurant:8,diamonds:1,girl's clothing:1"
78,467,Hill Country Galleria,Travis County,texas,48453,30.239513,-97.69127,1024266,441240,2564612388,84967219,990.202,32.806,2.5,32.3,31.5,31.9,7.3,0.8,5.8,8.5,56.8,49.6,50.4,43.2,91.7,12.2,69.3,8.7,"girl's clothing:1,jewelry:1,clothing:8,books and digital media:1,men's clothing:1,women's clothing:3,headwear:1,beauty products:1,eyewear:1,restaurant:2,telecommunication:1,sporting goods:1,footwear:1"
79,1376,Westfield Downtown Plaza Shopping Centre,Sacramento County,california,6067,38.450011,-121.340441,1418788,555932,2498415670,76077248,964.644,29.374,2.5,36.1,33.5,34.8,11.2,1,14.3,10.4,66,51,49,34,92.4,9.3,57.5,8.3,"clothing:5,women's clothing:1,women's jewelry:2,headwear:1,beauty products:1,children's apparel:1,nutritional supplements:1,men's gifts:1,eyewear:2,hair care:1,restaurant:4,footwear:1, clothing:1"
80,970,Shops at North Bridge,Cook County,illinois,17031,41.894294,-87.645455,5194675,2180359,2448383588,1785882224,945.326,689.533,3,36.6,34,35.3,11.9,0.4,6.2,24.8,61.6,51.6,48.4,38.4,90.2,10.6,55.4,9.6,"jewelry:1,eyewear:1,clothing:1,women's clothing:1,restaurant:3,denim:1,skincare:1,beauty products:2"
81,953,Scottsdale Pavilions,Maricopa County,arizona,4013,33.346541,-112.495534,3817117,1639279,23828260196,62795719,9200.143,24.246,4.1,35.7,33.5,34.6,12.1,2.1,3.5,5,66.1,50.5,49.5,33.9,86.1,12.8,73,13.7,"department store:1,coffee:1,clothing:1,telecommunication:1,men's clothing:1,restaurant:3,footwear:2,beauty products:1"
82,460,Haywood Mall,Greenville County,south carolina,45045,34.892645,-82.372077,451225,195462,2033451179,25241099,785.12,9.746,3,38.3,36,37.2,12.8,0.3,2,18.1,67.6,51.5,48.5,32.4,90.3,3.9,73.8,11.2,"women's shoes:2,clothing:14,men's clothing:1,jewelry:6,nutritional supplements:1,footwear:4,headwear:1,consumer electronics:2,beauty products:3,children's apparel:3,hair care:2,plus size clothing:1,personalized gifts:1,telecommunication:1, clothing:2,girl's clothing:1,women's handbags:1,skincare:1,shoes:1,women's clothing:4,sports apparel:1,cellular accessories:1,women's jewelry:1,coffee:1,clothing & shoes:1,fasion wholesale:1,children's clothing:1,chocolates:1,eyewear:3,men's gifts:1,restaurant:5,perfume:1,children's footwear:1,furniture:2,guest services:1"
83,22,Amerige Heights Town Center,Orange County,california,6059,33.675687,-117.777207,3010232,1048907,2047561084,407916814,790.568,157.498,1.4,37.5,34.9,36.2,11.6,0.6,17.9,1.7,71.4,50.5,49.5,28.6,94.6,14.5,60.8,5.9,"department store:1,nutritional supplements:1,clothing:2,books and digital media:1,coffee:1,restaurant:5,telecommunication:2,footwear:1,beauty products:1"
84,379,Freehold Raceway Mall,Monmouth County,new jersey,34025,40.287056,-74.152446,630380,258410,1214167244,509002211,468.793,196.527,1.6,42.6,39.9,41.3,13.8,0.2,5,7.4,69.8,51.4,48.6,30.2,90.5,2.9,82.6,8.2,"women's shoes:3,clothing:19,men's clothing:1,jewelry:5,nutritional supplements:1,sports clothing:1,mattress:1,skincare:1,consumer electronics:1,beauty products:3,children's apparel:3,fasion wholesale:1,plus size clothing:1,personalized gifts:1,sporting goods:1,telecommunication:1,video games:1, clothing:1,girl's clothing:1,women's handbags:1,stuffed animals:1,shoes:1,women's clothing:6, beauty products:1,sports apparel:1,cellular accessories:1,women's jewelry:1,maternity clothing:1,coffee:1,hair care:1,children's clothing:1,chocolates:1,eyewear:2,men's gifts:1,restaurant:11,footwear:2,children's footwear:1,denim:1,candles:1"
85,576,Lakeline Plaza,Williamson County,texas,48491,30.64903,-97.605069,422679,162773,2896391221,41793130,1118.303,16.136,2,34.9,33.5,34.2,8.9,0.6,4.8,6.2,73.1,50.8,49.2,26.9,93.8,6.9,78.1,8.8,"clothing:1,plus size clothing:1,women's clothing:1,home furnishings:1,restaurant:1,consumer electronics:1"
86,507,Christown Spectrum Mall,Maricopa County,arizona,4013,33.346541,-112.495534,3817117,1639279,23828260196,62795719,9200.143,24.246,4.1,35.7,33.5,34.6,12.1,2.1,3.5,5,66.1,50.5,49.5,33.9,86.1,12.8,73,13.7,"footwear:2,restaurant:1,clothing:3,shoes:1,beauty products:1"
87,643,Mall of New Hampshire,Hillsborough County,new hampshire,33011,42.911643,-71.723101,400721,166053,2269188527,41636576,876.139,16.076,1.5,40.1,38.5,39.3,11.9,0.2,3.2,2.1,66.9,50.5,49.5,33.1,93.6,2.1,90.4,7.5,"jewelry:5,clothing:14,men's clothing:1,nutritional supplements:2,sports clothing:1,mattress:1,headwear:1,consumer electronics:3,beauty products:2,children's apparel:2,men's gifts:1,personalized gifts:1,telecommunication:2, clothing:1,girl's clothing:1,shoes:1,women's clothing:3,cellular accessories:1,women's jewelry:2,children's clothing:1,eyewear:2,hair care:1,restaurant:5,perfume:1,footwear:3,candles:1,guest services:1"
88,669,Meadows Mall,Clark County,nevada,32003,36.214236,-115.013819,1951269,840343,20438710673,438695269,7891.431,169.381,6.2,36,35,35.5,11.3,0.7,8.7,10.5,65.4,49.7,50.3,34.6,85.1,13.5,60.9,13.3,"women's shoes:1,clothing:12,jewelry:5,sports clothing:1,headwear:1,consumer electronics:1,skincare:1,children's apparel:2,nutritional supplements:1,plus size clothing:2,personalized gifts:1,beauty products:1,footwear:2,girl's clothing:1,shoes:1,women's clothing:2,sports apparel:1,women's jewelry:2,maternity clothing:1,disney:1,children's clothing:1,chocolates:1,eyewear:1,hair care:1,restaurant:4"
89,796,Owings Mills Mall,Baltimore County,maryland,24005,39.443167,-76.616569,805029,335622,1549594703,216144619,598.302,83.454,1.8,40.6,37.3,39.1,14.6,0.3,5,26.1,64.8,52.7,47.3,35.2,94.4,1.6,64.6,7.1,"jewelry:4,clothing:6,women's clothing:2,cellular accessories:1,personalized gifts:1,beauty products:1,children's apparel:1,nutritional supplements:1,children's clothing:1,eyewear:1,hair care:1,restaurant:3,telecommunication:2,children's footwear:1,footwear:1"
90,719,National Harbor,Alexandria city,virginia,51510,38.818343,-77.082026,139966,72376,38919733,1140371,15.027,0.44,1.5,35.8,35.4,35.6,9.1,0.4,6,21.8,45.5,51.9,48.1,54.5,94.1,7.1,60.9,5.4,"jewelry:1,telecommunication:1,chocolates:1,men's clothing:1"
91,1439,White Oaks Mall,Sangamon County,illinois,17167,39.756378,-89.662311,197465,89901,2248892510,22577397,868.302,8.717,1.9,40.6,37.7,39.2,13.9,0.2,1.6,11.8,61.9,52,48,38.1,92.3,0.5,83.6,9.3,"jewelry:5,clothing:10,men's clothing:2,sports clothing:1,mattress:1,headwear:1,consumer electronics:1,beauty products:1,children's apparel:2,nutritional supplements:1,personalized gifts:1,telecommunication:1,footwear:1,girl's clothing:1,shoes:1,women's clothing:8,sports apparel:1,women's jewelry:2,guest services:1,eyewear:2,hair care:1,restaurant:4, clothing:2,sporting goods:1,candles:1"
92,267,Deerbrook Mall,Harris County,texas,48201,29.857273,-95.393037,4092459,1598698,4411986582,191671993,1703.478,74.005,2.3,33,31.4,32.2,8.1,0.7,6.2,18.9,68.7,50.2,49.8,31.3,89.8,14.3,56.6,13.7,"women's shoes:1,clothing:14,jewelry:5,sports clothing:1,skincare:1,consumer electronics:1,beauty products:1,women's handbags:1,nutritional supplements:2,plus size clothing:1,personalized gifts:1,telecommunication:1, clothing:1,girl's clothing:1,children's apparel:3,shoes:1,women's clothing:4,sports apparel:1,headwear:1,maternity clothing:1,hair care:1,restaurant:3,children's footwear:1"
93,1247,Town & Country Village,Caledonia County,vermont,50005,44.468791,-72.112168,31227,15942,1680549138,22462605,648.864,8.673,2,43.9,40.4,42.1,15.3,0.4,0.8,0.5,64.9,50.3,49.7,35.1,78.7,0.3,96.5,9.2,"children's apparel:1,fasion wholesale:1,clothing:2,books and digital media:1,coffee:1,women's shoes:1,women's clothing:1,children's footwear:1,furniture:2,beauty products:1"
94,6,Adrian Mall,Lenawee County,michigan,26091,41.895915,-84.066853,99892,43452,1941337767,30701176,749.555,11.854,2.7,41.7,38.6,40,14.6,0.5,0.5,2.5,70,49.5,50.5,30,86.3,2,92.3,11.9,"nutritional supplements:1,eyewear:1,clothing:5,women's clothing:1,telecommunication:1,women's jewelry:1,jewelry:2,beauty products:1"
