category,rate,name,address,url,price_range
Cinema,3.5 star rating,everest expressions,,,
Videos & Video Game Rental,4.5 star rating,silver screen video,,,$
"Mexican,Caterers",4.0 star rating,jumpstreet,,,$
Internet Service Providers,4.5 star rating,texas wireless,,,
Coffee & Tea,4.5 star rating,french village cafe,,,$
"Jewelry,Jewelry Repair",5.0 star rating,jewelry works,,,$$
"Women's Clothing,Art Galleries,Accessories",5.0 star rating,accessories shop,,,$$
Shoe Stores,3.0 star rating,footaction,,,$$$
Martial Arts,5.0 star rating,cafe waza,,,
Barbers,4.5 star rating,vital barbershop,,,$
"Ethnic Food,Grocery,Italian",4.5 star rating,lucca,,,$$
Osteopathic Physicians,5.0 star rating,dr michael weil,,,
"Tex-Mex,Mexican",3.5 star rating,el rancho grande,,,$
Car Dealers,,auto island,,,
"Chocolatiers & Shops,Candy Stores",4.5 star rating,neuhaus boutique,,,$$$
"Counseling & Mental Health,Career Counseling",4.5 star rating,hearing aid counselors,,,
"Auto Repair,Body Shops",4.5 star rating,s c house of bmrs,,,
Shoe Stores,4.0 star rating,shoe store,,,$$
"Juice Bars & Smoothies,Ice Cream & Frozen Yogurt,Cafes",4.5 star rating,big island smoothie cafe,,,$
Cinema,4.0 star rating,wild wings cafe coming ,,,
"Bakeries,Candy Stores",4.5 star rating,dessert affairs,,,$
Festivals,4.5 star rating,balloon masters,,,
"Shoe Stores,Men's Clothing,Women's Clothing",4.5 star rating,vans triple crown,,,$$
Acupuncture,5.0 star rating,eutopia,,,
Hobby Shops,4.5 star rating,game chest,,,$$
Pizza,3.5 star rating,giononni pizza,,,$$
"Indian,Pakistani,Halal",4.5 star rating,marhaba restaurant,,,$
"Home Decor,Furniture Stores",3.0 star rating,ashley stewart ltd ,,,$$
"Cajun/Creole,Southern,American (New)",3.5 star rating,boo~kies,,,$$
"Jewelry,Arts & Crafts",4.0 star rating,diamond depot,,,$$
"Beer, Wine & Spirits",4.5 star rating,sun stop too!,,,$$
Barbeque,3.5 star rating,heritage imani,,,$$
"Mobile Phones,Electronics",1.5 star rating,diamond wireless,,,$$$
Dance Schools,4.5 star rating,peninsula academy,,,
"Ice Cream & Frozen Yogurt,Food Trucks",4.5 star rating,different twist pretzel,,,$
Blow Dry/Out Services,3.5 star rating,curling iron,,,$$
Real Estate Services,1.5 star rating,shelia bayes gold,,,
"American (Traditional),Steakhouses",4.0 star rating,mayors by birks,,,$$$
Barbers,4.0 star rating,barbershop,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,coach footwear,,,$$
Florists,5.0 star rating,casablanca floral design,,,$$
Health Markets,4.5 star rating,xtreme nutrition,,,$$
Tours,4.5 star rating,segway of national harbor,,,
Hair Salons,4.5 star rating,pigtails and crewcuts,,,$$$
"Jewelry,Accessories",4.0 star rating,vogue collection,,,$$
Stadiums & Arenas,3.0 star rating,oco;,,,
"Ice Cream & Frozen Yogurt,Juice Bars & Smoothies",3.5 star rating,haagen- dazs,,,$$
Hair Salons,3.5 star rating,kids cuts,,,$$
Dentists,4.0 star rating,palm tree dental center,,,
"Specialty Food,Caterers,Grocery",4.5 star rating,fresh by carry ann,,,$$$
"Hair Salons,Day Spas,Nail Salons",3.0 star rating,royale beauty,,,$
"Seafood,American (Traditional)",2.5 star rating,red lobster,,,$$
Outdoor Gear,5.0 star rating,aclete,,,$$$
"Sports Bars,American (New)",4.0 star rating,rumors,,,$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,t-mobile 3,,,$$$
Mobile Phones,4.0 star rating,t-mobile 2,,,$$
"Kitchen & Bath,Home Decor",4.5 star rating,two plates full,,,$
Jewelry,5.0 star rating,appliance mart,,,$$
Tattoo,5.0 star rating,super marios barber shop,,,$$
American (Traditional),4.0 star rating,orig new orleans snwballs,,,$$$
"Coffee & Tea,Adult Entertainment",4.5 star rating,miss magic city,,,$
Antiques,4.0 star rating,the duck shop,,,$$$
"Pet Services,Horseback Riding",5.0 star rating,lajolla,,,
Thai,4.0 star rating,siam marina,,,$$
Hotels,3.0 star rating,proactiv vending,,,$$
"American (Traditional),Breakfast & Brunch",3.5 star rating,longhorn steakhouse,,,$$
"Delis,Fast Food,Sandwiches",4.0 star rating,jersey mikes,,,$
"Sports Wear,Hobby Shops",4.0 star rating,soccer usa,,,
Hardware Stores,4.5 star rating,gun depot,,,$$
,5.0 star rating,unique hair,,,
Dermatologists,4.5 star rating,florida blue,,,
"Boot Camps,Gyms,Trainers",4.5 star rating,bungee fun zone,,,
Cinema,4.0 star rating,cinemark theatre,,,
,,l a insurance,,,
Medical Centers,3.0 star rating,pro-care rehab therapy,,,
Ice Cream & Frozen Yogurt,3.0 star rating,yogofina frozen yogurt,,,$
Eyewear & Opticians,4.5 star rating,n3l optics,,,$$$
Bookstores,5.0 star rating,african cultural collect ,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,ardens fine jewelry,,,$$
"American (New),Bars",2.0 star rating,dukez,,,$$
"Coffee & Tea,Adult Entertainment",4.5 star rating,sip n surf internet cafe,,,$
Jewelry,2.5 star rating,diamonds forever,,,$$$
"Pizza,Street Vendors",4.5 star rating,homemade pizza,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,black gold sports collect,,,$$
French,4.5 star rating,oak tree restaurant,,,$$$
Gymnastics,2.5 star rating,flip flops,,,
Children's Clothing,3.0 star rating,the limited ,,,$$$
"Performing Arts,Art Schools",4.0 star rating,college sq theater office,,,
"Boating,Boat Charters,Fishing",4.0 star rating,fishing center,,,
"Latin American,Mexican",4.0 star rating,la colombianita,,,$
"Women's Clothing,Accessories",,milano fashions,,,
"Hair Salons,Nail Salons,Skin Care",4.5 star rating,selex nails,,,$$
"Steakhouses,Brazilian,Buffets",4.0 star rating,super king buffet,,,$$$
"Caterers,Food Delivery Services,Personal Chefs",4.5 star rating,le goumet chef,,,$$
Hair Salons,5.0 star rating,iplace,,,$$
"Cards & Stationery,Toy Stores",4.0 star rating,sanrio,,,$$
"Massage,Day Spas,Makeup Artists",4.5 star rating,aqua foot care,,,$$$
"Gyms,Swimming Pools,Rock Climbing",4.0 star rating,one to one fitness center,,,
Shoe Stores,4.5 star rating,leathershoes,,,$$$
Maternity Wear,2.5 star rating,pea in the pod a,,,$$$
Venues & Event Spaces,4.0 star rating,the village,,,
"Notaries,Travel Services,Tax Services",,fly high,,,
"Italian,Jazz & Blues",3.5 star rating,parma chamber of commerce,,,$$$
"Local Flavor,Mass Media",2.5 star rating,tws nascar,,,
"Tutoring Centers,Educational Services",5.0 star rating,pace,,,
,,the health hut,,,
Nail Salons,4.5 star rating,fabulous nailsspa,,,$$
Toy Stores,4.5 star rating,totally toys,,,$$$
Child Care & Day Care,3.0 star rating,young time,,,
General Dentistry,4.0 star rating,andres dental,,,
"Parks,Local Flavor",4.5 star rating,military recruiting station,,,
"Hair Salons,Skin Care",4.5 star rating,sweet and sassy,,,$$
"Museums,Aquariums",4.0 star rating,eastern coral,,,
Jewelry,4.5 star rating,brilliance jewelers,,,$$
Hobby Shops,4.5 star rating,grand slam collectables,,,$$
Festivals,4.5 star rating,latitude 29,,,
Women's Clothing,3.5 star rating,lily janes boutique,,,$$$$
"Jewelry,Watches,Watch Repair",4.5 star rating,time square watch shop,,,$$
"Eyewear & Opticians,Accessories",4.0 star rating,opitca,,,$$$$
"Desserts,Creperies",4.0 star rating,sophies crepe,,,$
Tours,4.5 star rating,legg law,,,
Hardware Stores,3.0 star rating,harbor freight tools,,,$
Printing Services,5.0 star rating,target copy,,,
"Barbers,Hair Stylists",3.5 star rating,calimo,,,$$$
"American (Traditional),Pizza",2.5 star rating,bella lucca,,,$
"Desserts,Ice Cream & Frozen Yogurt",4.5 star rating,yogurt n more,,,$
Shoe Repair,3.5 star rating,shoe wiz instant repair,,,
"Internal Medicine,Family Practice",3.5 star rating,premier medical group,,,
"Coffee & Tea,Vietnamese,Sandwiches",4.0 star rating,dolci mango,,,$
"Women's Clothing,Accessories",4.5 star rating,earthbound trading company,,,$$
Martial Arts,5.0 star rating,mountain view judo,,,
"Delis,Fast Food,Sandwiches",4.0 star rating,jersey mikes subs,,,$
Nail Salons,3.0 star rating,the nail spa salon,,,$$
"Chicken Wings,Desserts,Barbeque",3.5 star rating,a town wings,,,$$
"Lounges,American (New)",4.0 star rating,coyote ugly saloon,,,$$
Jewelry,5.0 star rating,precious bangles,,,$$
Keys & Locksmiths,4.5 star rating,adams brothers interiors,,,
"Museums,Cinema",4.0 star rating,galleria 6 cinema,,,
Italian,3.5 star rating,national penn bank,,,$$
Shoe Stores,3.5 star rating,florsheims shoes,,,$$$
Antiques,4.5 star rating,frenzi,,,$$$
Home Decor,5.0 star rating,coastal urge,,,$$
"Sushi Bars,Japanese",4.0 star rating,miyako japanese,,,$$$
"Men's Clothing,Formal Wear",4.0 star rating,dandy looks,,,$$$
"Shopping Centers,Specialty Food",4.5 star rating,daily plaza,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,luxury perfumes kiosk ,,,$$
Electronics,2.5 star rating,cellular superstore,,,$$
Pizza,4.0 star rating,elnoras place,,,$
"Sushi Bars,Japanese,Tapas/Small Plates",4.0 star rating,rolling rock restaurant,,,$$$
"Sushi Bars,Japanese",4.0 star rating,samurai restaurant,,,$$
General Dentistry,5.0 star rating,san angel dental group,,,
Shoe Stores,4.5 star rating,jimmy choo,,,$$$$
"American (Traditional),Tex-Mex",3.0 star rating,chilis restaurant,,,$$
"Trainers,Gyms",5.0 star rating,superslow zone,,,
Ice Cream & Frozen Yogurt,4.0 star rating,yo-bowl,,,$
Car Dealers,3.0 star rating,vann dodge,,,
Mobile Phones,3.0 star rating,sprintcom,,,$$
"Television Service Providers,Internet Service Providers",2.0 star rating,verizon cellular sales tx,,,
"Museums,Aquariums",4.0 star rating,atlanta aquarium,,,
"Comic Books,Toy Stores,Hobby Shops",4.0 star rating,childs play toys,,,$$
Department Stores,4.0 star rating,lvl x,,,$$$
"Women's Clothing,Accessories",5.0 star rating,calypso by christiane,,,$$$
Preschools,5.0 star rating,kids city,,,
"Tattoo,Art Galleries",5.0 star rating,mind works gallery,,,$$$
Fabric Stores,2.5 star rating,joann,,,$$
"Wedding Planning,Officiants",5.0 star rating,valley vineyard church,,,
"Italian,Pizza",3.5 star rating,somewear,,,$$$
Mobile Phones,4.0 star rating,the digital store verizon,,,$$
Fabric Stores,4.5 star rating,alpaca connection,,,$
"American (Traditional),Tex-Mex",3.5 star rating,el cowboy,,,$$
"Sushi Bars,Japanese",4.0 star rating,sushi to gogo,,,$$
"Coffee & Tea,Sandwiches",4.0 star rating,global gallery,,,$
"Mobile Phone Repair,Electronics Repair,Mobile Phones",5.0 star rating,always cellular,,,$$
Hotels,3.0 star rating,becks,,,$$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,ichiban kan,,,$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,dial n style,,,$$$
"Jewelry,Art Supplies",3.5 star rating,anat b ,,,$$$
Airports,4.0 star rating,runway royalty,,,
"Coffee & Tea,Tea Rooms",4.5 star rating,joy bubble tea,,,$$
"Beaches,Surfing",4.0 star rating,beach rays,,,
"Seafood,American (New),Live/Raw Food",3.5 star rating,fishbone,,,$$$
Szechuan,4.0 star rating,the golden pot,,,$$
Nail Salons,4.5 star rating,bedazzle,,,$$
Japanese,3.5 star rating,on the bridge,,,$$
Thai,3.5 star rating,golden chicken,,,$
"Japanese,Hawaiian,Chinese",4.5 star rating,naan korean restaurant,,,$$$
"Men's Clothing,Women's Clothing",3.5 star rating,banana republic women,,,$$$
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,go wireless verizon,,,$$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,super kmart,,,$$
Apartments,4.0 star rating,hilltop iv theaters,,,
"Motorcycle Dealers,Motorcycle Repair,Leather Goods",4.5 star rating,house of buckles,,,$$
Martial Arts,5.0 star rating,life time martial arts,,,
"Tattoo,Piercing,Jewelry",4.5 star rating,earrings world,,,$$
"Day Spas,Nail Salons,Hair Removal",3.5 star rating,1st lady parrish,,,$$
"Tattoo,Art Galleries",5.0 star rating,oriental art box,,,$$$
Florists,4.5 star rating,texas treasures ,,,$$
"Day Spas,Massage,Skin Care",4.0 star rating,burkes ,,,$$$
"Museums,Aquariums",4.0 star rating,clik b,,,
"Hair Salons,Day Spas",4.0 star rating,les amis salonspa,,,$$$
Nail Salons,4.0 star rating,2000 nails,,,$
"Photographers,Videographers",5.0 star rating,foreverwed,,,
"Shopping Centers,Specialty Food",4.5 star rating,fashion island concierge,,,$$
"Massage,Skin Care,Day Spas",5.0 star rating,jennifers place,,,$$
"Eyewear & Opticians,Optometrists",4.0 star rating,glam optique,,,$$
"Acupuncture,Skin Care",4.5 star rating,jennys skin care,,,$$$
"Outlet Stores,Men's Clothing",4.0 star rating,ecko,,,$$
"Shopping Centers,Toy Stores",3.0 star rating,annies hallmark gold crn,,,$$
"Men's Clothing,Women's Clothing",3.0 star rating,off 5th saks fifth avenue ,,,$$$
Chinese,3.5 star rating,peter changs china,,,$$
Japanese,3.0 star rating,makoto restaurant,,,$$
Jewelry,5.0 star rating,maui divers jewelry,,,$$$
"Pizza,Italian",4.0 star rating,bravo pizza,,,$$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,therapy,,,$$
"Specialty Food,Kitchen & Bath",4.5 star rating,easy wok,,,$
,,super life,,,
"Ice Cream & Frozen Yogurt,Gelato",4.5 star rating,rose ny style pizza,,,$
Children's Clothing,3.0 star rating,the limited,,,$$$
Chinese,4.0 star rating,jo jo china bistro,,,$$
Shopping Centers,4.0 star rating,brow art kiosk,,,$$$
"Leather Goods,Sewing & Alterations",5.0 star rating,leather city,,,$$
"Mobile Phones,Electronics,Internet Service Providers",2.0 star rating,verizon wireless kiosk ,,,$$$
Art Supplies,,country crafts,,,
Asian Fusion,3.5 star rating,island casual,,,$$$
"Nail Salons,Makeup Artists,Eyelash Service",4.5 star rating,lily and max,,,$$
Candy Stores,4.5 star rating,kidkadoo,,,$
"Specialty Schools,Sewing & Alterations,Kids Activities",5.0 star rating,funwear,,,
"Sushi Bars,Japanese,Asian Fusion",3.5 star rating,raw sushi,,,$$
Outlet Stores,5.0 star rating,leggs hanes bali playtex factory ,,,
Italian,4.0 star rating,carlene research,,,$$$
Airports,4.0 star rating,benchmark associates llc,,,
Korean,4.0 star rating,pearls korean bbq,,,$$
"Men's Clothing,Formal Wear,Sewing & Alterations",5.0 star rating,hallmark heritage shop,,,$$$
Ice Cream & Frozen Yogurt,,marble slab creamery,,,
"Jewelry,Women's Clothing",4.5 star rating,fedora boutique,,,$
Coffee & Tea,3.5 star rating,coffee beantea; leaf,,,$
Professional Services,,i world,,,
"Computers,Electronics,Car Stereo Installation",2.0 star rating,fusion federation,,,$$
Festivals,4.5 star rating,a t hula,,,
Bakeries,5.0 star rating,stop llc,,,$$
"Department Stores,Discount Store",4.0 star rating,purses galore,,,$
"Jewelry,Watches",4.5 star rating,dollars land,,,$$
,3.5 star rating,sky blue,,,
Gift Shops,5.0 star rating,one world goods,,,$
Chinese,3.5 star rating,golden bowl,,,$
Ice Cream & Frozen Yogurt,4.5 star rating,town center ice cream,,,$
Medical Centers,3.0 star rating,bp procare,,,
Nurseries & Gardening,4.5 star rating,cramers kids,,,$$
"Massage,Day Spas",2.0 star rating,aroma spa,,,$$$$
Chinese,4.0 star rating,imperial china buffet,,,$$
Airlines,3.5 star rating,las islas medical center,,,
Nail Salons,4.5 star rating,pretty nails,,,$
"Pizza,Italian",4.0 star rating,bruno bros pizza,,,$$
"Jewelry,Watches,Watch Repair",5.0 star rating,regal jewelers,,,$
"Colleges & Universities,Landmarks & Historical Buildings",4.0 star rating,omega graphics,,,
Internet Service Providers,4.5 star rating,century link,,,
Barbers,,master barber,,,$$
"Sushi Bars,Japanese",4.0 star rating,tokyo hibachi,,,$$
"Local Flavor,Mass Media",2.5 star rating,dr james h clarke dds,,,
Accountants,4.5 star rating,qb tax solutions,,,
Cosmetics & Beauty Supply,4.0 star rating,alanas beauty supply,,,$$$
Cinema,4.0 star rating,american film institute,,,
Electronics,1.5 star rating,i play n talk,,,$$$
"Outdoor Gear,Luggage",4.5 star rating,wallys party factory,,,$$$
Mexican,3.0 star rating,la parilla,,,$
"Local Flavor,Mass Media",2.5 star rating,jt marketing,,,
"Hair Extensions,Nail Salons",4.5 star rating,nineties nails - check out our new look!,,,$$$
Photography Stores & Services,4.0 star rating,the camera shop,,,$$
Furniture Stores,2.5 star rating,la-z-boy galleries,,,$$$
"Greek,Mediterranean,Modern European",4.0 star rating,athens grecian delight,,,$
Mobile Phones,4.0 star rating,t- mobile,,,$$
Bridal,3.5 star rating,the dress shoppe,,,$$
"Child Care & Day Care,Preschools",5.0 star rating,imagination station,,,
Nail Salons,4.0 star rating,victory nail spa,,,$$
Jewelry,5.0 star rating,negishi jewelry,,,
Food,3.5 star rating,gyroskabob,,,$
"Cosmetics & Beauty Supply,Makeup Artists,Hair Removal",4.5 star rating,batool salon,,,$$$
"Dive Bars,American (Traditional),Dance Clubs",4.0 star rating,oakbrook barber salon,,,$
"Bars,Gastropubs",4.0 star rating,princess of tides,,,$$
"Florists,Bridal",5.0 star rating,the flower pot,,,$$
"Chiropractors,Physical Therapy,Sports Medicine",5.0 star rating,in touch physical therapy,,,
"Medical Centers,Doctors",4.0 star rating,new generations,,,
"Meat Shops,Grocery,Health Markets",4.0 star rating,giant food,,,$$
Sports Wear,4.5 star rating,cardinals rookie clubhouse,,,$$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,wireless world t-mobile ,,,$$
"Latin American,Delis,Desserts",4.0 star rating,redstone american grill,,,$
Internal Medicine,2.0 star rating,the affinity healthcare,,,
American (New),4.0 star rating,mina,,,$$$$
Karaoke,3.5 star rating,mint,,,$$
Psychics & Astrologers,4.5 star rating,divine intimacy,,,
"Physical Therapy,Education",5.0 star rating,pt; shop,,,
Korean,3.5 star rating,red palace,,,$$
"Bakeries,Donuts",4.5 star rating,pretzel factory,,,$
Museums,4.5 star rating,van der plas gallery,,,
"Sports Wear,Women's Clothing",3.0 star rating,midwest sports,,,$$
,,usa optical,,,
Cosmetics & Beauty Supply,4.0 star rating,crabtreeevelyn,,,$$$
Contractors,5.0 star rating,hatley,,,
"Shopping Centers,Specialty Food",4.5 star rating,north point shoe repair,,,$$
"Nail Salons,Hair Removal,Day Spas",4.0 star rating,elegant nails,,,$$
"Massage,Skin Care",4.5 star rating,acu massage,,,$$
"Bakeries,Donuts",4.5 star rating,donut club,,,$
Hardware Stores,4.5 star rating,simplehuman,,,$$
Luggage,5.0 star rating,style travelers luggage,,,$$
Hair Salons,5.0 star rating,elementality,,,$$
Kitchen & Bath,3.5 star rating,eg2 gallery,,,
Grocery,3.0 star rating,bank of america self-service banking center,,,$$
"Sports Bars,American (Traditional)",4.0 star rating,double play,,,$$
Men's Clothing,4.0 star rating,university wearhouse,,,$$$$
"Hair Stylists,Blow Dry/Out Services,Hair Extensions",5.0 star rating,hair to go,,,$$$
"Nail Salons,Cosmetics & Beauty Supply,Day Spas",4.5 star rating,divine nails,,,$$
"Grocery,Convenience Stores,Fruits & Veggies",4.0 star rating,mr convenient,,,$
"Convenience Stores,Ice Cream & Frozen Yogurt",3.0 star rating,sweet market,,,$
"Outdoor Gear,Bike Rentals,Bikes",4.5 star rating,james elliot jewelers,,,$$
Steakhouses,3.5 star rating,mortons the steakhouse,,,$$$$
"Shopping Centers,Specialty Food",4.5 star rating,brownings custom jewelers,,,$$
"Local Flavor,Mass Media",2.5 star rating,yorktown shoe repair,,,
Hotels,3.0 star rating,capre,,,$$
"Fabric Stores,Art Supplies",4.5 star rating,crafts and things,,,$$
"Ice Cream & Frozen Yogurt,Coffee & Tea",4.0 star rating,tart frozen yogurt,,,$$
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,rodeo western wear,,,$$
Barbers,4.0 star rating,town square barber,,,$$
"Wheel & Rim Repair,Tires,Auto Repair",5.0 star rating,tire america,,,
Martial Arts,5.0 star rating,ab; stuff,,,
"Home Decor,Furniture Stores",4.0 star rating,furniture mart,,,$$$
"Japanese,Sushi Bars",3.5 star rating,wow bentoroll,,,$$
"Gastropubs,American (New),Cocktail Bars",3.5 star rating,bar north,,,$$
"French,American (New)",4.0 star rating,peli peli,,,$$$$
"Parks,Local Flavor",4.5 star rating,african world festival,,,
"Motorcycle Dealers,Motorcycle Repair,Leather Goods",4.5 star rating,watch masters,,,$$
Child Care & Day Care,5.0 star rating,1-2-3 jump,,,
"Jewelry,Women's Clothing",4.0 star rating,folks,,,$$
"Sandwiches,Cheesesteaks,Chicken Wings",4.0 star rating,andy wow chicken fingers,,,$
Convenience Stores,4.0 star rating,the lobby shop,,,$
"Pizza,Italian",4.0 star rating,petros chili and chips,,,$$
"Parks,Local Flavor",4.5 star rating,purks,,,
"Sushi Bars,Seafood,Steakhouses",4.0 star rating,galicia fine jewelers,,,$$$$
"Home Decor,Lighting Fixtures & Equipment,Furniture Stores",3.0 star rating,lamps plus,,,$$
"Auto Detailing,Car Wash",4.5 star rating,park clean-car wash,,,
"Women's Clothing,Shoe Stores",3.0 star rating,ann taylor,,,$$$
"Men's Clothing,Women's Clothing,Outlet Stores",4.5 star rating,iytal for men,,,$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,wireless lifestyle pcs,,,$$
Eyewear & Opticians,5.0 star rating,image hut,,,$$$
"Seafood,Food Stands,Sandwiches",4.0 star rating,mikes fish,,,$$
"Gyms,Trainers",4.0 star rating,snap fitness,,,
Cooking Schools,4.5 star rating,miriam salat,,,
"Event Photography,Session Photography",5.0 star rating,portrait innovations,,,
"American (New),Cafes,Sandwiches",3.5 star rating,aspen grove guest service,,,$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,gorilla games,,,$$
"Seafood,American (Traditional)",2.5 star rating,joe’s crab shack,,,$$
French,4.5 star rating,natures table,,,$$$$
"Post Offices,Shipping Centers,Notaries",4.5 star rating,u s postal store,,,
Stadiums & Arenas,4.5 star rating,st lawrence ice arena,,,
"Home Decor,Furniture Stores",3.5 star rating,california living,,,$$$
"Videographers,Video/Film Production",5.0 star rating,national productions,,,
Hair Removal,,eyebrow palace,,,$
"Mediterranean,Turkish,Middle Eastern",4.0 star rating,pyramids cafe,,,$$
American (New),4.5 star rating,rolling stone la,,,$$$
"Bars,Cafes,Breakfast & Brunch",4.0 star rating,365 caffe italiano,,,$$
"Women's Clothing,Accessories",4.0 star rating,torrids,,,$$
Steakhouses,4.5 star rating,the chop house,,,$$$$
"Japanese,Food Trucks",4.0 star rating,nori japan,,,$
Embroidery & Crochet,5.0 star rating,embroidery,,,
Auto Repair,4.5 star rating,manolo,,,
"Bars,Breakfast & Brunch,American (Traditional)",4.0 star rating,mozzi,,,$$
"Sushi Bars,Japanese",3.5 star rating,sushi house,,,$$
"Coffee & Tea,Middle Eastern,Cafes",4.5 star rating,park avenue cafe,,,$
"Cafes,Coffee & Tea,Desserts",3.5 star rating,ballistic beans cafe,,,$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",4.5 star rating,pure wireless,,,$$
"Greek,Mediterranean",4.5 star rating,medi grill,,,$$$
"Vietnamese,Delis",3.5 star rating,uni,,,$
Ice Cream & Frozen Yogurt,3.5 star rating,j b scoops,,,$$
Mexican,3.5 star rating,uno,,,$
Physical Therapy,5.0 star rating,press play,,,
"Jewelry,Women's Clothing,Accessories",4.5 star rating,venetian jewelers,,,$$
"Women's Clothing,Home Decor,Used, Vintage & Consignment",4.5 star rating,n valentino,,,$$
"French,Breakfast & Brunch,Bars",4.0 star rating,joseph p rogers,,,$$$
"Music & DVDs,Videos & Video Game Rental",4.5 star rating,f y e for your entertainment,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,hibiscus collection,,,$$
Home Decor,5.0 star rating,silver dagger,,,$$
General Dentistry,5.0 star rating,chad michaels,,,
Interior Design,5.0 star rating,natives touch,,,
"Women's Clothing,Accessories",,aquabella boutique,,,
"Men's Clothing,Women's Clothing,Art Galleries",5.0 star rating,shirt o fun,,,$$
Bookstores,5.0 star rating,life way christian store,,,$$
"Hair Removal,Nail Salons",4.5 star rating,best nails,,,$$
"Performing Arts,Music Venues",4.5 star rating,perlman fine jewelry,,,$$$
Psychics & Astrologers,5.0 star rating,madam marie,,,
Coffee & Tea,4.0 star rating,coffeemore,,,$$
"Department Stores,Discount Store",4.0 star rating,belts 4 u,,,$
"Art Galleries,Home Decor,Antiques",4.5 star rating,gallerie unique,,,$$
"Grocery,Meat Shops",4.0 star rating,mega mart,,,$$$
Home Decor,5.0 star rating,rugsmore,,,$
Music Venues,4.0 star rating,earth windfire,,,
"Used, Vintage & Consignment,Women's Clothing,Men's Clothing",3.5 star rating,circa 2000,,,$$$
Eyewear & Opticians,4.5 star rating,expo plus,,,$$
Churches,5.0 star rating,new day ministries,,,
"Watch Repair,Watches",4.5 star rating,east bay watches,,,$
"Watch Repair,Jewelry,Jewelry Repair",5.0 star rating,ippolita ,,,$$
Cosmetics & Beauty Supply,4.5 star rating,bareminerals,,,$$
"Women's Clothing,Accessories",3.5 star rating,margaret oleary,,,$$$
"Grocery,Ethnic Food",4.0 star rating,nijiya market,,,$$
Jewelry,5.0 star rating,bella beach jewelry,,,$$
"Sports Wear,Bikes,Outdoor Gear",4.5 star rating,gmv family shoes,,,$$
"Grocery,Drugstores",4.0 star rating,forman mills,,,$$
Martial Arts,5.0 star rating,american top team,,,
Nail Salons,5.0 star rating,beautiful nails,,,$$
"Cosmetics & Beauty Supply,Barbers",4.0 star rating,shaversmore,,,$$$
Television Stations,1.0 star rating,puzzle towers,,,
"Hawaiian,Breakfast & Brunch,Asian Fusion",4.0 star rating,loco moco,,,$$
"Japanese,Sushi Bars",4.0 star rating,mikuni japanese sushi bar,,,$$
"French,Italian",4.0 star rating,letoile day spa,,,$$$$
"Bakeries,Cantonese",3.5 star rating,delimanjoo,,,$
Italian,4.5 star rating,gianni,,,$$
"Lounges,Venues & Event Spaces",4.0 star rating,the owls nest,,,$$
"Japanese,Sushi Bars",4.0 star rating,bar chi sushi,,,$$$$
"Asian Fusion,Malaysian",3.5 star rating,manrique custom vision,,,$$
Burgers,3.5 star rating,gamestop lower level,,,$
Coffee & Tea,4.5 star rating,bello,,,$
"Women's Clothing,Accessories,Leather Goods",3.5 star rating,allure apparel,,,$$$$
"General Dentistry,Orthodontists,Cosmetic Dentists",5.0 star rating,the dental care group,,,
"American (New),Jazz & Blues",4.0 star rating,guy harvey boat bar,,,$$$
"Vietnamese,Ethnic Food",4.0 star rating,c-town sports cave,,,$
"Sushi Bars,Japanese",3.5 star rating,yamato jap steak house,,,$$
"Uniforms,Hats,Used, Vintage & Consignment",4.0 star rating,hq armynavy,,,$$
"Event Photography,Party Equipment Rentals",5.0 star rating,face place photo booth,,,
"Women's Clothing,Children's Clothing,Men's Clothing",3.5 star rating,sweetie face kids,,,$$$
"Hair Salons,Skin Care,Makeup Artists",4.5 star rating,aveda new reflections,,,$$
Art Supplies,4.0 star rating,bead gallery,,,$$
Hair Salons,4.5 star rating,cut-n-curl,,,$
Shopping Centers,3.5 star rating,vikings locker room,,,$$$
"Steakhouses,Brazilian,Buffets",4.0 star rating,york buffet,,,$$$
French,4.5 star rating,hudson key private bank,,,$$$$
Airlines,3.5 star rating,jibber jabber t-mobile ,,,
"Men's Clothing,Women's Clothing,Accessories",3.5 star rating,too groovee,,,$$$
