category,rate,name,address,url,price_range
Outlet Stores,3.5 star rating,hanes,,,$$$
,,fortune international,,,
"Hair Extensions,Hair Stylists",4.5 star rating,n vogue cosmetics,,,$$$
Museums,4.5 star rating,indian arts,,,
"Chiropractors,Acupuncture,Massage",4.0 star rating,highland nails,,,$$
Italian,4.0 star rating,umbertos,,,$$$
Moroccan,4.0 star rating,sultan palace,,,$$$
Dentists,1.0 star rating,white science,,,
"Middle Eastern,Vegetarian,Breakfast & Brunch",4.0 star rating,dick fergusons clothing,,,$$
"Delis,Sandwiches,Burgers",3.5 star rating,harry carays,,,$$
"Desserts,American (Traditional)",3.0 star rating,the cheescake factory,,,$$
"Southern,Cajun/Creole",4.0 star rating,new south kitchen,,,$$
"Electronics,Mobile Phones",5.0 star rating,diamond wireless verizon dealer ,,,$$
"Wine Bars,Tapas/Small Plates,Lounges",3.5 star rating,the district,,,$$
Bikes,4.5 star rating,blazn mobilet-mobile,,,$$
"Hiking,Local Flavor",5.0 star rating,gem world,,,
Hair Salons,4.5 star rating,simply carols hair salon,,,$$
"Indian,Halal,Pakistani",4.5 star rating,leaf,,,$$
Indian,3.5 star rating,mahtani jewelers,,,$
"Jewelry,Antiques",5.0 star rating,j box jewelry,,,$$$
Convenience Stores,4.0 star rating,circle k,,,
"Breakfast & Brunch,Bagels",2.0 star rating,einstein bagels,,,$
Women's Clothing,5.0 star rating,karma,,,$$
Shoe Stores,3.5 star rating,payless shoesource,,,$
"Hair Salons,Skin Care,Hair Removal",4.5 star rating,eyebrow plus 2,,,$$
"Furniture Stores,Used, Vintage & Consignment,Home Decor",5.0 star rating,consignments made easy,,,$$
"Optometrists,Eyewear & Opticians",4.5 star rating,tropical eyewear,,,$$
"Costumes,Accessories",4.0 star rating,feathers shoe boutique,,,$$$
"Shopping Centers,Specialty Food",4.5 star rating,fat sassys,,,$$
Performing Arts,5.0 star rating,princeton ballet group,,,
Jewelry,5.0 star rating,mm jewelers,,,$$
Museums,4.5 star rating,westwood cinema 12,,,
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,hello cellular,,,$$
"Motorcycle Dealers,Motorcycle Repair,Leather Goods",4.5 star rating,garys international,,,$$
"Skin Care,Cosmetics & Beauty Supply",5.0 star rating,perfume heaven,,,$$
,3.0 star rating,athletes foot  ,,,
Photographers,5.0 star rating,tri star portrait,,,
Pizza,3.5 star rating,napolese,,,$$
"Shopping Centers,Specialty Food",4.5 star rating,custom college shop,,,$$
"Mobile Phones,Mobile Phone Repair",4.0 star rating,sprint smart wireless,,,$$
Chocolatiers & Shops,4.5 star rating,teuscher chocolates,,,$$$
Gift Shops,4.0 star rating,pewter place ,,,$$
Yoga,4.5 star rating,abode,,,
"Shoe Stores,Sports Wear",2.0 star rating,finish line ,,,$$
"Post Offices,Shipping Centers,Notaries",4.5 star rating,u s post services,,,
Mexican,2.5 star rating,la salsa,,,$
"Eyewear & Opticians,Fashion",4.5 star rating,the ultimate spectacle,,,$$$$
Mass Media,,liberty news,,,
"Japanese,Sushi Bars",4.0 star rating,toyko joes,,,$$$
Men's Clothing,3.0 star rating,casual male xl,,,$$
"Women's Clothing,Accessories",3.5 star rating,dakota watch company,,,$$
"Bookstores,Comic Books,Music & DVDs",4.5 star rating,kinokuniya bookstore,,,$$
Mexican,4.0 star rating,texas taco factory,,,$
Accessories,3.0 star rating,kawaii gifts,,,$$
Shopping Centers,3.5 star rating,proactive vending unit,,,$$$
"Recreation Centers,Trampoline Parks",4.0 star rating,family fun house,,,
"Sushi Bars,Japanese,Seafood",3.5 star rating,the blue fish,,,$$
"Breakfast & Brunch,American (New),Mediterranean",4.0 star rating,clark planetarium,,,$$$
Jewelry,4.0 star rating,star jewelers,,,
"Men's Clothing,Women's Clothing,Home Decor",3.5 star rating,sergio rossi,,,$$$$
"Jewelry,Watches",5.0 star rating,invicta,,,$
Nail Salons,2.5 star rating,bel air nails,,,$$
Hotels,3.5 star rating,hotel kabuki,,,$$
"Bakeries,Candy Stores",4.5 star rating,million snacks,,,$
"Bars,Tobacco Shops",4.5 star rating,cigar cigars,,,$$
"Jewelry,Watches,Watch Repair",3.0 star rating,galleria watch collection,,,$$$
Jewelry,4.5 star rating,the diamond specialists,,,$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,atlantic grill,,,$$
Elementary Schools,4.5 star rating,sheridans,,,
"Massage Therapy,Doulas,Lactation Services",5.0 star rating,serenity relax,,,
"Skin Care,Cosmetics & Beauty Supply",5.0 star rating,air beauty bar,,,$$
"Sports Wear,Leather Goods",5.0 star rating,the duck store,,,$$$
"Motorcycle Dealers,Motorcycle Repair,Leather Goods",4.5 star rating,maxi fashion,,,$$
"Antiques,Jewelry,Home Decor",4.5 star rating,carriage flowers,,,$$$
Auto Parts & Supplies,3.5 star rating,jdm motorsports,,,
Furniture Stores,2.0 star rating,asian link,,,$
Men's Clothing,4.0 star rating,suit mart,,,$$
"Children's Clothing,Accessories",4.5 star rating,oshkosh,,,$$
Juice Bars & Smoothies,4.0 star rating,juice it up!,,,$$$
Shopping Centers,3.5 star rating,westfield downtown plaza management office,,,$$$
Tours,5.0 star rating,cafe american express,,,
Casinos,3.5 star rating,council bluffs savings bank,,,
"Cosmetic Dentists,Endodontists,Periodontists",5.0 star rating,west coast dental,,,
Men's Clothing,4.5 star rating,designer suits,,,$$$
"American (New),Wine Bars",3.5 star rating,wine cellar,,,$$$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,creamery at south park mall,,,$
Medical Centers,,fresenius medical center,,,
"Burgers,Cheesesteaks,Hot Dogs",4.0 star rating,metro,,,$
,,cleopatra,,,
Body Shops,5.0 star rating,campbells auto,,,
"Lingerie,Women's Clothing",4.0 star rating,aerie by american eagle,,,$$
"Massage,Skin Care",5.0 star rating,magical massage,,,$$
"Computers,Mobile Phones,IT Services & Computer Repair",3.5 star rating,apple,,,$$$
Hotels,4.0 star rating,viaero,,,$$
"Shoe Stores,Men's Clothing",4.5 star rating,initials,,,$$$
"Shoe Stores,Sports Wear",5.0 star rating,easy fit shoes,,,$$
"Pet Stores,Pet Groomers",4.0 star rating,canine design,,,
"Massage,Skin Care",5.0 star rating,ella spa,,,$$
"British,Fish & Chips,Seafood",4.5 star rating,dukes chowder house,,,$
"Baby Gear & Furniture,Doulas,CPR Classes",5.0 star rating,village family services,,,$$
"Jewelry,Jewelry Repair,Pawn Shops",5.0 star rating,gold factory,,,$$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,beta accessories,,,$
Barbers,4.5 star rating,circle one barber,,,$$
Fondue,4.0 star rating,dejas,,,$$$
"Sports Wear,Outdoor Gear,Kiteboarding",5.0 star rating,all about sports,,,$$
"Sushi Bars,Japanese",4.5 star rating,ra sushi bar restaurant,,,$$$
Shopping Centers,4.0 star rating,cincinnati bell wireless,,,$$$
"Accessories,Men's Clothing,Women's Clothing",4.5 star rating,star caps,,,$$$
,,a world of travel,,,
"Furniture Stores,Used, Vintage & Consignment,Home Decor",5.0 star rating,country treasures,,,$$
"Desserts,Bakeries",4.5 star rating,danielles desserts,,,$$
"Hair Extensions,Hair Stylists",5.0 star rating,badd boyz barber shop,,,$$
"Desserts,Ice Cream & Frozen Yogurt",,icey,,,
Insurance,4.0 star rating,humana health care plans,,,
Gift Shops,4.0 star rating,trendy phones,,,$
"Japanese,Mongolian",2.5 star rating,asian grill,,,$$
Mexican,4.5 star rating,happy mexican,,,$
Mobile Phones,3.0 star rating,radioshack wireless kiosk ,,,$$$$
"Men's Clothing,Women's Clothing",4.0 star rating,ax armani exchange,,,$$$
"Jewelry,Antiques",5.0 star rating,alexander jewelry,,,$$$
"Electronics,Home Theatre Installation",5.0 star rating,ll; hawaiian barbeque,,,$$
Nail Salons,,lenails,,,
"Jewelry,Bridal",4.5 star rating,native visions,,,$$
Women's Clothing,,miu miu,,,
Mobile Phone Repair,5.0 star rating,fast wireless,,,
Sandwiches,4.0 star rating,indulgence,,,
"Skin Care,Waxing",4.5 star rating,4 men,,,$$
Furniture Stores,4.0 star rating,hd; collectables,,,$$$
"Tattoo,Piercing,Jewelry",4.0 star rating,annies jewelers,,,$$
"Accessories,Women's Clothing",4.0 star rating,rue 21 ,,,$$
"Music & DVDs,Bookstores",4.5 star rating,peoples choice market research,,,$
"Apartments,Property Management",2.5 star rating,nightshirts to go,,,
Divorce & Family Law,5.0 star rating,adom sense,,,
Counseling & Mental Health,4.5 star rating,families of the shield,,,
Hair Salons,4.0 star rating,hot cuts,,,$
Mexican,4.0 star rating,senor fox,,,$
Kitchen & Bath,4.0 star rating,sur la table,,,$$$
Cosmetics & Beauty Supply,4.5 star rating,wicks n sticks,,,$$$
"Grocery,Health Markets",4.5 star rating,bbs treasures,,,$$
"Lounges,Cocktail Bars",4.5 star rating,cc; market research,,,$
Barbeque,4.0 star rating,ricemasters,,,$$
Furniture Stores,2.5 star rating,decor home furniture,,,$
"Bookstores,Comic Books,Music & DVDs",4.5 star rating,toy planet,,,$$
"Sushi Bars,Japanese",4.0 star rating,hot potn sushi,,,$$
Massage,5.0 star rating,caring hands massage,,,$$
Tobacco Shops,5.0 star rating,pipe den,,,$$
"Seafood,Steakhouses",4.0 star rating,maxs oyster bar,,,$$
Art Supplies,4.5 star rating,genes toys,,,$$
"Fast Food,Burgers",4.0 star rating,china party,,,$
"Hot Dogs,Street Vendors",5.0 star rating,corn dog,,,
American (New),4.5 star rating,j r crickets,,,$$$$
Real Estate Agents,5.0 star rating,brooks hallmark,,,
"Sushi Bars,Japanese",3.5 star rating,tokyo cafe,,,$
"Ice Cream & Frozen Yogurt,Bakeries",4.5 star rating,moo town,,,$
Dance Schools,3.0 star rating,fred astaire dance studio,,,
Cosmetics & Beauty Supply,3.0 star rating,dermadoctor,,,$$
Public Services & Government,4.0 star rating,marines recruiting center,,,
Public Services & Government,4.0 star rating,dayton school crdit union,,,
Indian,4.0 star rating,monsoon express,,,$$$
Mexican,4.5 star rating,el gordo,,,$
Nail Salons,4.0 star rating,nail pizazz,,,$
"Hair Salons,Waxing,Skin Care",5.0 star rating,aveda fredrics institute,,,$$$
"Animal Shelters,Community Service/Non-Profit",4.5 star rating,friends league adoption,,,
"Spray Tanning,Skin Care,Eyelash Service",5.0 star rating,air brush hawaii,,,$$
"Beaches,Hiking,Surfing",4.0 star rating,aggro surf shop,,,
"Building Supplies,Painters,Hardware Stores",3.0 star rating,i-maks,,,
Jewelry,5.0 star rating,henebrys jewelers,,,$$$
Optometrists,4.5 star rating,eye spy optometrists,,,
Bridal,3.5 star rating,lazarro,,,$$$
Tennis,5.0 star rating,k-swiss ,,,
"IT Services & Computer Repair,Computers,Security Systems",3.0 star rating,international bank of commerce too,,,$$
"Florists,Wedding Planning",5.0 star rating,4 seasons gifts,,,$$
Shoe Stores,4.5 star rating,teds pipe shop,,,$$$
"Women's Clothing,Accessories",4.5 star rating,lily pulitzer,,,$$$
Candy Stores,4.5 star rating,candy shop,,,$$
"Cards & Stationery,Ethnic Food,Kitchen & Bath",4.5 star rating,j dew collection,,,$
"Tattoo,Art Galleries",5.0 star rating,gift design galleries,,,$$$
"Day Spas,Massage,Skin Care",4.0 star rating,tao spa,,,$$
Jewelry,,g shop,,,
"Art Schools,Art Galleries",4.5 star rating,potters wheel,,,$
"Auto Detailing,Car Wash",4.5 star rating,all american car decals,,,
"Pizza,American (Traditional)",3.5 star rating,california pizza kitchen,,,$$
"Roofing,Solar Installation",5.0 star rating,kwhs tv,,,
Pet Boarding/Pet Sitting,4.0 star rating,american dog club,,,
"Chinese,Desserts,Bubble Tea",3.5 star rating,yogurt dojo,,,$
"Building Supplies,Interior Design",5.0 star rating,cutlery works,,,
"Local Flavor,Mass Media",2.5 star rating,enigma couture,,,
Nail Salons,3.5 star rating,nails 4 u,,,$$
Contractors,1.0 star rating,toll brothers,,,
"Baby Gear & Furniture,Children's Clothing,Toy Stores",4.5 star rating,chic baby,,,$$
"Shoe Stores,Sports Wear",5.0 star rating,w shoes,,,$$
"Greek,Dance Clubs",3.0 star rating,xscape,,,$$
Dry Cleaning & Laundry,4.0 star rating,atc cleaners,,,$
"Skin Care,Cosmetics & Beauty Supply,Hair Removal",5.0 star rating,k beauty supply,,,$$
Thai,4.0 star rating,thai singha,,,$$
"Sushi Bars,Japanese",3.5 star rating,tokyo express,,,$
Bikes,4.5 star rating,jp sports collectibles,,,$$
"General Dentistry,Cosmetic Dentists",5.0 star rating,reflections dental,,,
"Boating,Boat Charters",4.0 star rating,nautica kids,,,
Makeup Artists,,bedazzled,,,
"Hair Salons,Skin Care,Hair Removal",4.5 star rating,the threading company,,,$$
Cinema,4.0 star rating,illinois theatre center,,,
"Skin Care,Waxing",4.5 star rating,eyebrow bar,,,$$
Mexican,3.5 star rating,cazuelas grill,,,$$
Pizza,1.0 star rating,pizza hut express,,,
German,4.5 star rating,gourmet cajun grill,,,$
Jewelry,4.5 star rating,princess bride diamonds,,,$$
"Movers,Self Storage",5.0 star rating,executive martinizing,,,
Indian,4.0 star rating,swagat fine cuisine,,,$$$
"Skin Care,Hair Salons,Day Spas",4.0 star rating,avante salonspa,,,$$$
Shopping Centers,2.5 star rating,dicks sporting goods and xxi forever,,,$$
"Vegetarian,Bars",4.0 star rating,the greens,,,$$$
Pizza,4.0 star rating,shortys pizza,,,$$
General Dentistry,5.0 star rating,maria maria,,,
"Japanese,Sushi Bars",3.0 star rating,sato sushi,,,$$
Mobile Phones,2.5 star rating,phones plus,,,$$
"Nail Salons,Hair Salons",4.0 star rating,seasons salon,,,$
"Bridal,Outlet Stores",4.0 star rating,exquisite shoe fixers,,,$$
"Creperies,Thai",4.0 star rating,le crepe cafe,,,$
Physical Therapy,4.5 star rating,the core,,,
Shopping Centers,3.5 star rating,westfield concierge,,,$$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,c y louie,,,$$$
"Mexican,Lounges",4.0 star rating,lockheart chicago style gourmet popcorn,,,$
"Museums,Aquariums",4.0 star rating,cafeteria of new york,,,
"Pizza,Italian",4.0 star rating,rotelli pizzapasta,,,$$
"Men's Clothing,Women's Clothing,Home Decor",3.5 star rating,shantal unisex,,,$$$$
Eyewear & Opticians,5.0 star rating,lenscrafters plaza ,,,$$
Acupuncture,,wellcare,,,
"Dog Walkers,Pet Boarding/Pet Sitting",5.0 star rating,urban dogs,,,
,3.0 star rating,riches,,,
Real Estate Agents,,wilko,,,
"Computers,Data Recovery",4.5 star rating,back to business,,,$$
"Fashion,Jewelry,Bridal",4.0 star rating,india fusion,,,$$
Cards & Stationery,4.5 star rating,lisas hallmark,,,$$
Italian,3.5 star rating,79th street neighborhood,,,$$$
Mexican,4.0 star rating,casa fiesta,,,$
Car Rental,2.5 star rating,avis rent a car,,,
Hair Salons,,wave lengths,,,
"Toy Stores,Maternity Wear",3.5 star rating,crossroads toys,,,$$
"Italian,Steakhouses",3.0 star rating,kiddly winks,,,$$
"Japanese,Bars",4.5 star rating,a taste for every season,,,$$$$
"Bakeries,Coffee & Tea,Desserts",3.0 star rating,paris baguette,,,$$
Bikes,5.0 star rating,alpine vision,,,$$
Toy Stores,4.0 star rating,disney baby,,,$$
Women's Clothing,2.5 star rating,ashley stewart women,,,$$
"Men's Clothing,Women's Clothing",4.0 star rating,calvin klein,,,$$
Comic Books,,collectiblescards,,,
"Sandwiches,Cheesesteaks,Chicken Wings",4.0 star rating,philadelphia cheesesteak factory,,,$
Hair Salons,4.5 star rating,mariel shoe bar,,,$$
Indian,4.0 star rating,tadka india,,,$$
"Breakfast & Brunch,Asian Fusion,American (New)",4.0 star rating,kitchen ,,,$$
"Party & Event Planning,Wedding Planning",5.0 star rating,occasions to remember,,,
Coffee & Tea,4.5 star rating,annapolis custom tailor,,,$
"Music Venues,Venues & Event Spaces,Performing Arts",4.5 star rating,laguna hills mall cinemas,,,$$
"Nail Salons,Hair Removal",4.0 star rating,da-vi nails inc ,,,$$
"Tea Rooms,Vegan,Gluten-Free",4.0 star rating,meeting place ,,,$$
Vietnamese,4.0 star rating,cest bien,,,$
"Hair Salons,Nail Salons,Skin Care",4.5 star rating,exclusively for you,,,$$$
"Beer, Wine & Spirits,Wine Bars",4.5 star rating,village bottle shoppe,,,$$
"Jewelry,Watches,Jewelry Repair",5.0 star rating,eastern jewelers,,,$$
"Museums,Aquariums",4.0 star rating,indian mound 11 hollywood theater,,,
"Music Venues,Cocktail Bars",4.0 star rating,n-connect,,,$$
Sports Wear,4.5 star rating,game frenzy,,,$$$
Shoe Repair,3.5 star rating,franklin park tailor,,,
Museums,4.0 star rating,radcliffe jewelers,,,
,,quiksilver youth,,,
Hair Salons,5.0 star rating,fresh look,,,$$
"Interior Design,Real Estate Services,Home Staging",5.0 star rating,harmony furniture,,,
"Sporting Goods,Shoe Stores",3.0 star rating,the vaase,,,$$
"Car Dealers,Auto Repair",3.0 star rating,atlanta auto imports,,,
Chinese,4.0 star rating,fuji asian express,,,$
"Antiques,Bookstores",4.5 star rating,moes,,,$
"Electronics,Mobile Phones",4.0 star rating,cellular world connection,,,$
Shopping,4.0 star rating,mk; menswear,,,
Tanning,4.5 star rating,tan i am,,,$$
"Dive Bars,Pubs",3.5 star rating,shangri la nook,,,$
"Pet Stores,Pet Groomers",4.0 star rating,natural pawz,,,
"Jewelry,Antiques",5.0 star rating,gem crafters jewelery repair,,,$$$
Burgers,3.5 star rating,burger bliss,,,$
Shoe Stores,4.5 star rating,o shoes,,,$$$
"Bars,Tapas Bars",4.0 star rating,stomp wine bar,,,$$
"Auto Detailing,Car Wash",,mobile 4 u,,,
"Movers,Junk Removal & Hauling",4.5 star rating,hot stepper,,,
"Barbeque,American (Traditional)",2.5 star rating,dickeys bbq pit,,,$$
"Massage,Day Spas",2.5 star rating,pronails spasalon,,,$$
"Hair Salons,Barbers",5.0 star rating,palm springs barber shop,,,$$$
Medical Centers,2.5 star rating,the imaging center,,,
"Chinese,Seafood,Mongolian",3.0 star rating,express stir fry mongolian bbq,,,$
"Graphic Design,Web Design,Marketing",5.0 star rating,successful images,,,
"Jewelry,Watches,Jewelry Repair",5.0 star rating,kings jewelry,,,$$
"Tattoo,Piercing",4.0 star rating,get inked itf,,,$$
Apartments,4.5 star rating,union planters bank,,,
"Pet Stores,Pet Groomers,Pet Adoption",4.5 star rating,puppies @ moon doggies,,,
Performing Arts,4.5 star rating,round house theatre,,,
"Electronics,Mobile Phones,Hobby Shops",4.0 star rating,radioshack kiosk ,,,$$
"Women's Clothing,Accessories,Men's Clothing",4.0 star rating,club monaco,,,$$$
Men's Clothing,4.5 star rating,mia moda,,,$$$
Barbers,4.5 star rating,the ranch of bon air,,,$$
"Cards & Stationery,Home Decor",4.5 star rating,paper thread,,,$$
"Lounges,Dance Clubs,Party & Event Planning",3.0 star rating,glamour girlz,,,$$$
Mexican,3.5 star rating,ebx,,,$
Endodontists,,weller,,,
Hair Stylists,5.0 star rating,imagine for men,,,$$
"Coffee & Tea,Bagels",4.0 star rating,red eye coffee company,,,$
Home Health Care,,comfort keepers,,,
"Shopping Centers,Specialty Food",4.5 star rating,peninsula luggage and gifts,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,louis vuitton at saks fifth avenue,,,$$$
"Men's Clothing,Jewelry",4.5 star rating,president tuxedo,,,$$
"Used, Vintage & Consignment,Thrift Stores",4.0 star rating,sissys furniture,,,$
"Women's Clothing,Men's Clothing,Sports Wear",2.5 star rating,benetton,,,$$$
"Tires,Auto Repair,Wheel & Rim Repair",4.0 star rating,accessories unlimited,,,
"Candy Stores,Bakeries",4.0 star rating,kara chocolates,,,$$
Shanghainese,3.5 star rating,dragon yong-in,,,$
"Museums,Art Galleries",4.5 star rating,showcase gallery,,,$
"American (Traditional),Bars",3.5 star rating,perrys steakhousegrille,,,$$
Education,,e k taylor,,,
Mediterranean,3.5 star rating,mystic cafe,,,$$
"Musical Instruments & Teachers,Specialty Food",4.5 star rating,little people hawaii,,,$$
"Specialty Food,Caterers,Grocery",4.5 star rating,ralphs fresh fare,,,$$$
"Piercing,Tattoo",5.0 star rating,? pierced -cart,,,$$
Steakhouses,4.0 star rating,del friscos double eagle steakhouse,,,$$$$
"Plumbing,Heating & Air Conditioning/HVAC",3.0 star rating,unicoi systems,,,
"American (Traditional),Tex-Mex",3.0 star rating,chilis,,,$$
"Seafood,Seafood Markets,Live/Raw Food",4.5 star rating,elijahs delicatessen,,,$$
Cosmetics & Beauty Supply,4.0 star rating,bareminerals-new name,,,$$
,,t v repair,,,
Afghan,4.0 star rating,oil palace,,,$$
Barbers,4.5 star rating,pro-cuts,,,$
Cosmetics & Beauty Supply,4.0 star rating,zota,,,$
Tanning,4.5 star rating,nail talktan,,,$$
"Women's Clothing,Maternity Wear",4.5 star rating,all dressed up,,,$$$
Moroccan,4.0 star rating,pashas oriental rugs,,,$$$
Tours,5.0 star rating,williams at cross country,,,
"Gyms,Yoga,Rock Climbing",4.5 star rating,rock climbing wall,,,
"Sandwiches,Delis",4.0 star rating,rainbow shops,,,
"Shoe Stores,Men's Clothing,Women's Clothing",5.0 star rating,designer fashions,,,$$
"Grocery,Ethnic Food",4.0 star rating,all green supermarket,,,$$
Mexican,2.5 star rating,fiesta mexican,,,$
"Boating,Specialty Schools",5.0 star rating,windward yacht charters,,,
"Department Stores,Men's Clothing,Women's Clothing,Furniture Stores,Flowers & Gifts,Personal Shopping",3.5 star rating,leather expo,,,$$
Optometrists,5.0 star rating,eyecare optometry,,,
"Cheese Shops,Fruits & Veggies,Grocery",4.5 star rating,norfolk schools fed cred,,,$
"Specialty Schools,Venues & Event Spaces,Playgrounds",4.0 star rating,pkc group,,,
"Mobile Phones,Electronics,Internet Service Providers",3.0 star rating,verizon,,,$$$
"Men's Clothing,Shoe Stores,Formal Wear",4.0 star rating,perry ellis company store,,,$$$
"Appliances,Appliances & Repair",4.5 star rating,pronto jewelry repair,,,$$
,,philadelphia insurance co,,,
"Leather Goods,Women's Clothing",4.0 star rating,azul boutique,,,$$$
"Furniture Stores,Home Decor",2.0 star rating,dinette design,,,$$
"Pizza,Italian",4.0 star rating,pizza ala slice,,,$
Shoe Stores,3.5 star rating,soles inc ,,,$$
"French,Gluten-Free",4.0 star rating,loch diamond jewelers,,,$$$
Cosmetics & Beauty Supply,2.0 star rating,seacret,,,
"American (Traditional),Diners",2.5 star rating,carrows restaurant,,,$$
Pizza,4.5 star rating,uno chicago grill,,,$$
Skin Care,5.0 star rating,pushpa,,,
Cinema,4.5 star rating,amc century city 15,,,
"Animal Shelters,Cafes,Pet Adoption",4.0 star rating,cheshire cat toys,,,$
"Jewelry,Accessories",4.5 star rating,bijoux accessories,,,$$
"Women's Clothing,Men's Clothing,Accessories",4.0 star rating,therapy boutique,,,$$
"Auto Repair,Car Dealers,Auto Parts & Supplies",3.0 star rating,nadenes pittsburgh sport,,,
American (Traditional),,toast it!,,,
"Vietnamese,Delis",2.5 star rating,saigon deli express,,,$
Community Service/Non-Profit,4.5 star rating,leasing opportunity available,,,
Stadiums & Arenas,4.5 star rating,level lower level,,,
Optometrists,4.5 star rating,eye clinic,,,
"Seafood,Steakhouses",4.0 star rating,ryu by stella,,,$$
"Desserts,Food Delivery Services",5.0 star rating,sugar happens,,,$
"American (Traditional),Steakhouses",4.0 star rating,forty two degrees worth,,,$$$
Cinema,4.5 star rating,regal cinemas 16,,,
,,parthenon,,,
"Tea Rooms,Vegan,Gluten-Free",4.0 star rating,magnolia tea room,,,$$
"Hair Removal,Makeup Artists",5.0 star rating,angel brow art,,,$$
Cinema,4.5 star rating,regal cinemas 14,,,
"Steakhouses,Brazilian,Buffets",4.0 star rating,signature kitchen- macys,,,$$$
Bakeries,4.0 star rating,teacake bake shop,,,$$
Cosmetics & Beauty Supply,2.0 star rating,mica bella cosmetics,,,$$$
"Banks & Credit Unions,Investing",4.5 star rating,key bank private banking,,,
Steakhouses,4.0 star rating,coach insignia,,,$$$$
,1.0 star rating,travel advisors sunnyvale,,,
Hair Salons,4.5 star rating,image cuts,,,$$
,5.0 star rating,zenish,,,
Furniture Stores,4.0 star rating,luxe home furnishings,,,$$
Thrift Stores,4.0 star rating,sunglass town,,,$
"Bakeries,Desserts",4.5 star rating,classic cookie,,,$
"Wholesale Stores,Tires",3.5 star rating,gift card balance reader,,,$$
"Delis,Sandwiches,Breakfast & Brunch",4.0 star rating,katzs express,,,$$
"Middle Eastern,Greek,Mediterranean",4.0 star rating,us bank plaza ,,,$
"Desserts,Bakeries",4.0 star rating,my dream cupcake,,,$$
,,nextouch,,,
Security Systems,3.0 star rating,cell solutions,,,
,,1st franklin financial,,,
Banks & Credit Unions,1.0 star rating,hsbc bank usa,,,
"Accountants,Tax Services",4.5 star rating,jp basics,,,
Sandwiches,1.0 star rating,charleys steakery,,,
"Desserts,Creperies",4.0 star rating,storks 1st stop,,,$
Jewelry,4.5 star rating,impressa classic jewlery,,,$$
"Steakhouses,Seafood,American (New)",3.5 star rating,weber grill restaurant,,,$$$$
Gift Shops,5.0 star rating,lotus gift shop,,,$
"Chiropractors,Massage,Acupuncture",5.0 star rating,sunnyvale family chiro ,,,$$
"British,Tea Rooms",4.5 star rating,piccadilly express,,,$$
"Men's Clothing,Women's Clothing",4.0 star rating,the tie shop,,,$$$
"Antiques,Jewelry,Home Decor",4.5 star rating,the flying stamp,,,$$$
Cosmetics & Beauty Supply,3.5 star rating,quarry nails,,,$$
"Department Stores,Cosmetics & Beauty Supply,Kitchen & Bath",4.0 star rating,tj maxx homegoods,,,$$$
Counseling & Mental Health,,harari,,,
Shoe Stores,4.5 star rating,american sole,,,$$$
"Tutoring Centers,Private Tutors,Test Preparation",5.0 star rating,prep 2 pro,,,
"Yoga,Massage",4.0 star rating,simon youth foundation - educational resource center,,,$$
Luggage,4.0 star rating,cool things,,,$$$
"Newspapers & Magazines,Sandwiches",4.0 star rating,sun newstand,,,$
Apartments,4.0 star rating,college sq mgmt,,,
"IT Services & Computer Repair,Mobile Phones,Electronics Repair",5.0 star rating,mobile solutions,,,$
Hospitals,3.0 star rating,clinica union,,,
,,a mart,,,
"Trainers,Weight Loss Centers",3.5 star rating,jenny craig weight loss centre,,,
Hair Salons,4.5 star rating,grand creation salon,,,$$
"Mobile Phones,Electronics Repair,Mobile Phone Repair",5.0 star rating,cell xtras,,,$
"Jewelry,Watches,Jewelry Repair",5.0 star rating,a-1 jewelers,,,$$
Hair Salons,5.0 star rating,cost cutter salon,,,$$
Community Service/Non-Profit,5.0 star rating,childrens ill art museum,,,
"Wineries,Breweries",4.5 star rating,movies at bier creek 14,,,$
"Cinema,Pubs",4.5 star rating,amc orchard 12,,,$$
"Physical Therapy,Sports Medicine",3.5 star rating,omega sports,,,
"Cosmetics & Beauty Supply,Skin Care",4.5 star rating,perfume empire,,,$$$
"Makeup Artists,Hair Removal,Skin Care",4.0 star rating,exotic brow bar,,,$$
General Dentistry,5.0 star rating,a a family dentistry,,,
Hair Salons,3.5 star rating,beauty touch salon,,,$$
"Women's Clothing,Accessories",,fashion q,,,
Department Stores,3.0 star rating,alfred dunner,,,$$
"Home Decor,Jewelry,Personal Shopping",4.5 star rating,fashion x,,,$$
"Steakhouses,Brazilian,Buffets",4.0 star rating,oriental garden buffet,,,$$$
"Grocery,Delis",4.5 star rating,ragin java,,,$
"Tattoo,Art Galleries",5.0 star rating,campus spirit,,,$$$
"Hiking,Summer Camps",5.0 star rating,chickadees,,,
"Hair Salons,Waxing,Skin Care",5.0 star rating,jades little secret,,,$$$
Jewelry,5.0 star rating,charge jewelers,,,$$
"Jewelry,Watches",3.5 star rating,atlanta jewelers,,,$$$$
"Coffee & Tea,Tea Rooms",4.5 star rating,tea infusion,,,$$
Contractors,5.0 star rating,finish l,,,
